estimate,std.error,statistic,p.value,term,response,voi,produced_warning
NA,NA,NA,0.24309743656648597,anova,NAS_2,OneYear_CD4_C15,NA
3.732,0.1921,19.43,0,log_alpha,NAS_2,OneYear_CD4_C16,FALSE
0.5509,0.169,3.26,0.001116,log_beta,NAS_2,OneYear_CD4_C16,FALSE
-0.1637,0.3861,-0.4241,0.6715,MODVaginal,NAS_2,OneYear_CD4_C16,FALSE
0.007073,0.1799,0.03931,0.9686,voi,NAS_2,OneYear_CD4_C16,FALSE
NA,NA,NA,0.9686438220072421,anova,NAS_2,OneYear_CD4_C16,NA
3.693,0.193,19.13,0,log_alpha,NAS_2,OneYear_CD4_C17,FALSE
0.5669,0.1693,3.348,8.14e-4,log_beta,NAS_2,OneYear_CD4_C17,FALSE
-0.2132,0.3766,-0.566,0.5714,MODVaginal,NAS_2,OneYear_CD4_C17,FALSE
0.1817,0.1776,1.023,0.3063,voi,NAS_2,OneYear_CD4_C17,FALSE
NA,NA,NA,0.30619135526066166,anova,NAS_2,OneYear_CD4_C17,NA
3.71,0.1779,20.85,0,log_alpha,NAS_2,OneYear_CD4_C18,FALSE
0.6389,0.1649,3.873,1.074e-4,log_beta,NAS_2,OneYear_CD4_C18,FALSE
-0.2507,0.3536,-0.7091,0.4783,MODVaginal,NAS_2,OneYear_CD4_C18,FALSE
-0.5298,0.1812,-2.924,0.003454,voi,NAS_2,OneYear_CD4_C18,FALSE
NA,NA,NA,0.01674195160265024,anova,NAS_2,OneYear_CD4_C18,NA
3.598,0.186,19.35,0,log_alpha,NAS_2,Birth_CD8_C2,FALSE
0.6861,0.1861,3.686,2.278e-4,log_beta,NAS_2,Birth_CD8_C2,FALSE
-0.1017,0.4036,-0.2519,0.8011,MODVaginal,NAS_2,Birth_CD8_C2,FALSE
0.1258,0.1587,0.7921,0.4283,voi,NAS_2,Birth_CD8_C2,FALSE
NA,NA,NA,0.44354086997426256,anova,NAS_2,Birth_CD8_C2,NA
3.579,0.1785,20.05,0,log_alpha,NAS_2,Birth_CD8_C3,FALSE
0.727,0.1868,3.891,9.979e-5,log_beta,NAS_2,Birth_CD8_C3,FALSE
-0.1109,0.3779,-0.2936,0.7691,MODVaginal,NAS_2,Birth_CD8_C3,FALSE
0.2492,0.1645,1.515,0.1297,voi,NAS_2,Birth_CD8_C3,FALSE
NA,NA,NA,0.13418804502193282,anova,NAS_2,Birth_CD8_C3,NA
3.622,0.17,21.3,0,log_alpha,NAS_2,Birth_CD8_C4,FALSE
0.7635,0.1898,4.024,5.729e-5,log_beta,NAS_2,Birth_CD8_C4,FALSE
-0.1381,0.3578,-0.386,0.6995,MODVaginal,NAS_2,Birth_CD8_C4,FALSE
0.3385,0.1709,1.981,0.04756,voi,NAS_2,Birth_CD8_C4,FALSE
NA,NA,NA,0.05570945244450465,anova,NAS_2,Birth_CD8_C4,NA
3.595,0.1887,19.05,0,log_alpha,NAS_2,Birth_CD8_C5,FALSE
0.676,0.1867,3.62,2.946e-4,log_beta,NAS_2,Birth_CD8_C5,FALSE
-0.1645,0.4102,-0.4011,0.6884,MODVaginal,NAS_2,Birth_CD8_C5,FALSE
0.05887,0.1911,0.3081,0.758,voi,NAS_2,Birth_CD8_C5,FALSE
NA,NA,NA,0.758956232861282,anova,NAS_2,Birth_CD8_C5,NA
3.595,0.1909,18.84,0,log_alpha,NAS_2,Birth_CD8_C6,FALSE
0.6675,0.1858,3.594,3.262e-4,log_beta,NAS_2,Birth_CD8_C6,FALSE
-0.1488,0.4082,-0.3646,0.7154,MODVaginal,NAS_2,Birth_CD8_C6,FALSE
0.05724,0.1793,0.3192,0.7496,voi,NAS_2,Birth_CD8_C6,FALSE
NA,NA,NA,0.7477493306469817,anova,NAS_2,Birth_CD8_C6,NA
3.576,0.185,19.33,0,log_alpha,NAS_2,Birth_CD8_C7,FALSE
0.7036,0.1849,3.804,1.422e-4,log_beta,NAS_2,Birth_CD8_C7,FALSE
-0.2336,0.3914,-0.597,0.5505,MODVaginal,NAS_2,Birth_CD8_C7,FALSE
0.2571,0.1798,1.43,0.1528,voi,NAS_2,Birth_CD8_C7,FALSE
NA,NA,NA,0.1610137047912389,anova,NAS_2,Birth_CD8_C7,NA
3.59,0.1924,18.66,0,log_alpha,NAS_2,Birth_CD8_C8,FALSE
0.6673,0.185,3.606,3.104e-4,log_beta,NAS_2,Birth_CD8_C8,FALSE
-0.1679,0.4112,-0.4082,0.6831,MODVaginal,NAS_2,Birth_CD8_C8,FALSE
-0.1142,0.2035,-0.5613,0.5746,voi,NAS_2,Birth_CD8_C8,FALSE
NA,NA,NA,0.5698128470587824,anova,NAS_2,Birth_CD8_C8,NA
3.613,0.1918,18.84,0,log_alpha,NAS_2,Birth_CD8_C9,FALSE
0.6732,0.1853,3.632,2.81e-4,log_beta,NAS_2,Birth_CD8_C9,FALSE
-0.09529,0.4377,-0.2177,0.8276,MODVaginal,NAS_2,Birth_CD8_C9,FALSE
-0.06039,0.2251,-0.2683,0.7885,voi,NAS_2,Birth_CD8_C9,FALSE
NA,NA,NA,0.7880495805631964,anova,NAS_2,Birth_CD8_C9,NA
3.608,0.1898,19.01,0,log_alpha,NAS_2,Birth_CD8_C10,FALSE
0.6705,0.1852,3.62,2.945e-4,log_beta,NAS_2,Birth_CD8_C10,FALSE
-0.1208,0.4113,-0.2938,0.7689,MODVaginal,NAS_2,Birth_CD8_C10,FALSE
-0.04937,0.1846,-0.2675,0.7891,voi,NAS_2,Birth_CD8_C10,FALSE
NA,NA,NA,0.7879907603672202,anova,NAS_2,Birth_CD8_C10,NA
3.599,0.1893,19.02,0,log_alpha,NAS_2,Birth_CD8_C11,FALSE
0.6728,0.1854,3.628,2.852e-4,log_beta,NAS_2,Birth_CD8_C11,FALSE
-0.09634,0.4191,-0.2299,0.8182,MODVaginal,NAS_2,Birth_CD8_C11,FALSE
-0.08945,0.1922,-0.4654,0.6416,voi,NAS_2,Birth_CD8_C11,FALSE
NA,NA,NA,0.6383139674146324,anova,NAS_2,Birth_CD8_C11,NA
3.606,0.1906,18.92,0,log_alpha,NAS_2,Birth_CD8_C12,FALSE
0.6708,0.1854,3.618,2.974e-4,log_beta,NAS_2,Birth_CD8_C12,FALSE
-0.1243,0.4245,-0.2928,0.7697,MODVaginal,NAS_2,Birth_CD8_C12,FALSE
0.02484,0.2056,0.1208,0.9038,voi,NAS_2,Birth_CD8_C12,FALSE
NA,NA,NA,0.9038181061255913,anova,NAS_2,Birth_CD8_C12,NA
3.731,0.1613,23.12,0,log_alpha,NAS_2,Discharge_CD8_C2,FALSE
0.652,0.1576,4.137,3.52e-5,log_beta,NAS_2,Discharge_CD8_C2,FALSE
-0.2918,0.343,-0.8508,0.3949,MODVaginal,NAS_2,Discharge_CD8_C2,FALSE
0.04872,0.1364,0.3572,0.7209,voi,NAS_2,Discharge_CD8_C2,FALSE
NA,NA,NA,0.7218182428988158,anova,NAS_2,Discharge_CD8_C2,NA
3.739,0.1611,23.21,0,log_alpha,NAS_2,Discharge_CD8_C3,FALSE
0.6507,0.1576,4.13,3.631e-5,log_beta,NAS_2,Discharge_CD8_C3,FALSE
-0.2483,0.3458,-0.718,0.4727,MODVaginal,NAS_2,Discharge_CD8_C3,FALSE
-0.008807,0.1469,-0.05995,0.9522,voi,NAS_2,Discharge_CD8_C3,FALSE
NA,NA,NA,0.9520794369458403,anova,NAS_2,Discharge_CD8_C3,NA
3.732,0.1613,23.14,0,log_alpha,NAS_2,Discharge_CD8_C4,FALSE
0.6537,0.1577,4.144,3.415e-5,log_beta,NAS_2,Discharge_CD8_C4,FALSE
-0.2657,0.3285,-0.8086,0.4187,MODVaginal,NAS_2,Discharge_CD8_C4,FALSE
-0.0533,0.1897,-0.2809,0.7788,voi,NAS_2,Discharge_CD8_C4,FALSE
NA,NA,NA,0.7795913549886584,anova,NAS_2,Discharge_CD8_C4,NA
3.74,0.1611,23.21,0,log_alpha,NAS_2,Discharge_CD8_C5,FALSE
0.6512,0.1576,4.133,3.575e-5,log_beta,NAS_2,Discharge_CD8_C5,FALSE
-0.2398,0.3492,-0.6866,0.4923,MODVaginal,NAS_2,Discharge_CD8_C5,FALSE
-0.01893,0.1532,-0.1236,0.9016,voi,NAS_2,Discharge_CD8_C5,FALSE
NA,NA,NA,0.9013697939486165,anova,NAS_2,Discharge_CD8_C5,NA
3.73,0.1541,24.2,0,log_alpha,NAS_2,Discharge_CD8_C6,FALSE
0.6832,0.1584,4.314,1.603e-5,log_beta,NAS_2,Discharge_CD8_C6,FALSE
-0.2023,0.3181,-0.6358,0.5249,MODVaginal,NAS_2,Discharge_CD8_C6,FALSE
-0.1818,0.1469,-1.238,0.2157,voi,NAS_2,Discharge_CD8_C6,FALSE
NA,NA,NA,0.2340308192744721,anova,NAS_2,Discharge_CD8_C6,NA
3.738,0.1561,23.95,0,log_alpha,NAS_2,Discharge_CD8_C7,FALSE
0.6701,0.1587,4.224,2.403e-5,log_beta,NAS_2,Discharge_CD8_C7,FALSE
-0.271,0.319,-0.8498,0.3954,MODVaginal,NAS_2,Discharge_CD8_C7,FALSE
-0.1184,0.1458,-0.8117,0.417,voi,NAS_2,Discharge_CD8_C7,FALSE
NA,NA,NA,0.4252418278516641,anova,NAS_2,Discharge_CD8_C7,NA
3.738,0.16,23.36,0,log_alpha,NAS_2,Discharge_CD8_C8,FALSE
0.6551,0.1576,4.158,3.213e-5,log_beta,NAS_2,Discharge_CD8_C8,FALSE
-0.2317,0.3295,-0.7031,0.482,MODVaginal,NAS_2,Discharge_CD8_C8,FALSE
-0.08862,0.1654,-0.5359,0.592,voi,NAS_2,Discharge_CD8_C8,FALSE
NA,NA,NA,0.5890729999675912,anova,NAS_2,Discharge_CD8_C8,NA
3.739,0.16,23.36,0,log_alpha,NAS_2,Discharge_CD8_C9,FALSE
0.6518,0.1577,4.133,3.584e-5,log_beta,NAS_2,Discharge_CD8_C9,FALSE
-0.2393,0.3417,-0.7003,0.4837,MODVaginal,NAS_2,Discharge_CD8_C9,FALSE
-0.02945,0.189,-0.1558,0.8762,voi,NAS_2,Discharge_CD8_C9,FALSE
NA,NA,NA,0.8755951215024423,anova,NAS_2,Discharge_CD8_C9,NA
3.736,0.1605,23.28,0,log_alpha,NAS_2,Discharge_CD8_C10,FALSE
0.6512,0.1576,4.131,3.608e-5,log_beta,NAS_2,Discharge_CD8_C10,FALSE
-0.2665,0.3317,-0.8035,0.4217,MODVaginal,NAS_2,Discharge_CD8_C10,FALSE
0.03139,0.1613,0.1946,0.8457,voi,NAS_2,Discharge_CD8_C10,FALSE
NA,NA,NA,0.8455473280505302,anova,NAS_2,Discharge_CD8_C10,NA
3.738,0.1602,23.33,0,log_alpha,NAS_2,Discharge_CD8_C11,FALSE
0.6509,0.1576,4.13,3.634e-5,log_beta,NAS_2,Discharge_CD8_C11,FALSE
-0.2561,0.3269,-0.7834,0.4334,MODVaginal,NAS_2,Discharge_CD8_C11,FALSE
0.02661,0.1595,0.1668,0.8675,voi,NAS_2,Discharge_CD8_C11,FALSE
NA,NA,NA,0.8678507745912644,anova,NAS_2,Discharge_CD8_C11,NA
3.74,0.159,23.52,0,log_alpha,NAS_2,Discharge_CD8_C12,FALSE
0.6572,0.158,4.16,3.189e-5,log_beta,NAS_2,Discharge_CD8_C12,FALSE
-0.1998,0.3466,-0.5764,0.5644,MODVaginal,NAS_2,Discharge_CD8_C12,FALSE
0.08325,0.1788,0.4655,0.6416,voi,NAS_2,Discharge_CD8_C12,FALSE
NA,NA,NA,0.6398722807940773,anova,NAS_2,Discharge_CD8_C12,NA
3.712,0.1923,19.3,0,log_alpha,NAS_2,OneYear_CD8_C1,FALSE
0.5581,0.1686,3.311,9.298e-4,log_beta,NAS_2,OneYear_CD8_C1,FALSE
-0.2956,0.4083,-0.7239,0.4691,MODVaginal,NAS_2,OneYear_CD8_C1,FALSE
0.1447,0.1734,0.8342,0.4042,voi,NAS_2,OneYear_CD8_C1,FALSE
NA,NA,NA,0.39873761200485336,anova,NAS_2,OneYear_CD8_C1,NA
3.688,0.1925,19.16,0,log_alpha,NAS_2,OneYear_CD8_C2,FALSE
0.5737,0.1694,3.386,7.087e-4,log_beta,NAS_2,OneYear_CD8_C2,FALSE
-0.322,0.3932,-0.8188,0.4129,MODVaginal,NAS_2,OneYear_CD8_C2,FALSE
0.2076,0.1736,1.196,0.2318,voi,NAS_2,OneYear_CD8_C2,FALSE
NA,NA,NA,0.23127389628463946,anova,NAS_2,OneYear_CD8_C2,NA
3.714,0.1908,19.47,0,log_alpha,NAS_2,OneYear_CD8_C3,FALSE
0.5657,0.1698,3.331,8.652e-4,log_beta,NAS_2,OneYear_CD8_C3,FALSE
-0.2355,0.3828,-0.6153,0.5383,MODVaginal,NAS_2,OneYear_CD8_C3,FALSE
0.1404,0.1796,0.7819,0.4343,voi,NAS_2,OneYear_CD8_C3,FALSE
NA,NA,NA,0.4416105981611753,anova,NAS_2,OneYear_CD8_C3,NA
3.732,0.1909,19.55,0,log_alpha,NAS_2,OneYear_CD8_C4,FALSE
0.5656,0.1688,3.35,8.081e-4,log_beta,NAS_2,OneYear_CD8_C4,FALSE
-0.2075,0.3788,-0.5476,0.5839,MODVaginal,NAS_2,OneYear_CD8_C4,FALSE
-0.2351,0.2012,-1.168,0.2427,voi,NAS_2,OneYear_CD8_C4,FALSE
NA,NA,NA,0.2406992878755193,anova,NAS_2,OneYear_CD8_C4,NA
3.692,0.193,19.13,0,log_alpha,NAS_2,OneYear_CD8_C5,FALSE
0.5701,0.1697,3.359,7.836e-4,log_beta,NAS_2,OneYear_CD8_C5,FALSE
-0.2232,0.3757,-0.5939,0.5526,MODVaginal,NAS_2,OneYear_CD8_C5,FALSE
0.1813,0.1729,1.048,0.2945,voi,NAS_2,OneYear_CD8_C5,FALSE
NA,NA,NA,0.29786131968160245,anova,NAS_2,OneYear_CD8_C5,NA
3.729,0.1891,19.72,0,log_alpha,NAS_2,OneYear_CD8_C6,FALSE
0.5614,0.1696,3.31,9.323e-4,log_beta,NAS_2,OneYear_CD8_C6,FALSE
-0.107,0.3876,-0.2759,0.7826,MODVaginal,NAS_2,OneYear_CD8_C6,FALSE
-0.1194,0.1991,-0.5999,0.5486,voi,NAS_2,OneYear_CD8_C6,FALSE
NA,NA,NA,0.554173397245209,anova,NAS_2,OneYear_CD8_C6,NA
3.728,0.1932,19.3,0,log_alpha,NAS_2,OneYear_CD8_C7,FALSE
0.5515,0.1691,3.261,0.001109,log_beta,NAS_2,OneYear_CD8_C7,FALSE
-0.1867,0.3984,-0.4685,0.6394,MODVaginal,NAS_2,OneYear_CD8_C7,FALSE
0.02809,0.172,0.1633,0.8703,voi,NAS_2,OneYear_CD8_C7,FALSE
NA,NA,NA,0.8707652664548173,anova,NAS_2,OneYear_CD8_C7,NA
3.739,0.1923,19.44,0,log_alpha,NAS_2,OneYear_CD8_C8,FALSE
0.5565,0.1681,3.311,9.296e-4,log_beta,NAS_2,OneYear_CD8_C8,FALSE
-0.1417,0.381,-0.3719,0.71,MODVaginal,NAS_2,OneYear_CD8_C8,FALSE
-0.17,0.202,-0.8416,0.4,voi,NAS_2,OneYear_CD8_C8,FALSE
NA,NA,NA,0.39815739741537926,anova,NAS_2,OneYear_CD8_C8,NA
3.695,0.1954,18.91,0,log_alpha,NAS_2,OneYear_CD8_C9,FALSE
0.5621,0.169,3.325,8.826e-4,log_beta,NAS_2,OneYear_CD8_C9,FALSE
-0.1365,0.3778,-0.3612,0.7179,MODVaginal,NAS_2,OneYear_CD8_C9,FALSE
0.1883,0.1903,0.9894,0.3225,voi,NAS_2,OneYear_CD8_C9,FALSE
NA,NA,NA,0.3257778213089192,anova,NAS_2,OneYear_CD8_C9,NA
3.698,0.1886,19.6,0,log_alpha,NAS_2,OneYear_CD8_C10,FALSE
0.578,0.1696,3.407,6.558e-4,log_beta,NAS_2,OneYear_CD8_C10,FALSE
-0.1381,0.3693,-0.374,0.7084,MODVaginal,NAS_2,OneYear_CD8_C10,FALSE
0.222,0.1771,1.254,0.2099,voi,NAS_2,OneYear_CD8_C10,FALSE
NA,NA,NA,0.2053903549243028,anova,NAS_2,OneYear_CD8_C10,NA
3.711,0.1897,19.57,0,log_alpha,NAS_2,OneYear_CD8_C11,FALSE
0.5774,0.1669,3.459,5.431e-4,log_beta,NAS_2,OneYear_CD8_C11,FALSE
-0.1883,0.3747,-0.5025,0.6153,MODVaginal,NAS_2,OneYear_CD8_C11,FALSE
-0.3284,0.2177,-1.508,0.1314,voi,NAS_2,OneYear_CD8_C11,FALSE
NA,NA,NA,0.1226526841023684,anova,NAS_2,OneYear_CD8_C11,NA
3.704,0.1945,19.04,0,log_alpha,NAS_2,OneYear_CD8_C12,FALSE
0.5599,0.1693,3.307,9.438e-4,log_beta,NAS_2,OneYear_CD8_C12,FALSE
-0.1957,0.3779,-0.518,0.6044,MODVaginal,NAS_2,OneYear_CD8_C12,FALSE
-0.1328,0.1778,-0.7467,0.4553,voi,NAS_2,OneYear_CD8_C12,FALSE
NA,NA,NA,0.45625540002577125,anova,NAS_2,OneYear_CD8_C12,NA
3.578,0.1981,18.06,0,log_alpha,NAS_2,ICS_IST_Birth,FALSE
0.7333,0.1817,4.036,5.438e-5,log_beta,NAS_2,ICS_IST_Birth,FALSE
-0.1131,0.4221,-0.2679,0.7887,MODVaginal,NAS_2,ICS_IST_Birth,FALSE
0.2332,0.4395,0.5307,0.5956,voiICS_2,NAS_2,ICS_IST_Birth,FALSE
0.8709,1.017,0.8568,0.3916,voiICS_3,NAS_2,ICS_IST_Birth,FALSE
-1.127,1.053,-1.07,0.2845,voiICS_4,NAS_2,ICS_IST_Birth,FALSE
-0.3756,0.7007,-0.536,0.5919,voiICS_5,NAS_2,ICS_IST_Birth,FALSE
-0.05728,0.6517,-0.08789,0.93,voiICS_6,NAS_2,ICS_IST_Birth,FALSE
0.6989,0.7871,0.888,0.3745,voiICS_7,NAS_2,ICS_IST_Birth,FALSE
NA,NA,NA,0.6770547639972686,anova,NAS_2,ICS_IST_Birth,NA
3.725,0.1562,23.85,0,log_alpha,NAS_2,ICS_IST_Disch,FALSE
0.7119,0.1586,4.49,7.13e-6,log_beta,NAS_2,ICS_IST_Disch,FALSE
-0.3052,0.3553,-0.8591,0.3903,MODVaginal,NAS_2,ICS_IST_Disch,FALSE
0.1564,0.5768,0.2712,0.7862,voiICS_2,NAS_2,ICS_IST_Disch,FALSE
-0.6333,0.8888,-0.7125,0.4761,voiICS_3,NAS_2,ICS_IST_Disch,FALSE
-1.18,1.609,-0.7335,0.4632,voiICS_4,NAS_2,ICS_IST_Disch,FALSE
-0.01264,0.612,-0.02065,0.9835,voiICS_5,NAS_2,ICS_IST_Disch,FALSE
-0.5791,0.6269,-0.9237,0.3556,voiICS_6,NAS_2,ICS_IST_Disch,FALSE
0.1713,0.8932,0.1918,0.8479,voiICS_7,NAS_2,ICS_IST_Disch,FALSE
NA,NA,NA,0.6216359503246538,anova,NAS_2,ICS_IST_Disch,NA
3.701,0.1654,22.38,0,log_alpha,NAS_2,ICS_IST_1YR,FALSE
0.723,0.1683,4.296,1.74e-5,log_beta,NAS_2,ICS_IST_1YR,FALSE
0.03981,0.3482,0.1143,0.909,MODVaginal,NAS_2,ICS_IST_1YR,FALSE
3.751,1.04,3.605,3.117e-4,voiICS_6,NAS_2,ICS_IST_1YR,FALSE
3.292,0.8985,3.664,2.482e-4,voiICS_7,NAS_2,ICS_IST_1YR,FALSE
3.242,0.8402,3.859,1.141e-4,voiICS_8,NAS_2,ICS_IST_1YR,FALSE
NA,NA,NA,0.024892032426405142,anova,NAS_2,ICS_IST_1YR,NA
5.183,0.1091,47.53,0,log_alpha,NAS_8,TPHE_IST_Birth,FALSE
1.255,0.1628,7.71,1.266e-14,log_beta,NAS_8,TPHE_IST_Birth,FALSE
-0.1145,0.2067,-0.5541,0.5795,MODVaginal,NAS_8,TPHE_IST_Birth,FALSE
0.1351,0.2256,0.5991,0.5491,voiTPHE_2,NAS_8,TPHE_IST_Birth,FALSE
-0.4295,0.2882,-1.49,0.1361,voiTPHE_3,NAS_8,TPHE_IST_Birth,FALSE
-3.141,1.254,-2.504,0.01227,voiTPHE_4,NAS_8,TPHE_IST_Birth,FALSE
NA,NA,NA,0.0011520861834238838,anova,NAS_8,TPHE_IST_Birth,NA
5.247,0.102,51.47,0,log_alpha,NAS_8,TPHE_IST_Disch,FALSE
1.12,0.1544,7.252,4.112e-13,log_beta,NAS_8,TPHE_IST_Disch,FALSE
-0.237,0.2387,-0.9927,0.3209,MODVaginal,NAS_8,TPHE_IST_Disch,FALSE
-0.205,0.3763,-0.5449,0.5858,voiTPHE_2,NAS_8,TPHE_IST_Disch,FALSE
-0.3592,0.3698,-0.9713,0.3314,voiTPHE_3,NAS_8,TPHE_IST_Disch,FALSE
0.09185,0.4184,0.2195,0.8263,voiTPHE_4,NAS_8,TPHE_IST_Disch,FALSE
NA,NA,NA,0.5306181196903189,anova,NAS_8,TPHE_IST_Disch,NA
5.168,0.1324,39.05,0,log_alpha,NAS_8,TPHE_IST_1YR,FALSE
0.9815,0.1699,5.778,7.544e-9,log_beta,NAS_8,TPHE_IST_1YR,FALSE
0.1503,0.2835,0.5303,0.5959,MODVaginal,NAS_8,TPHE_IST_1YR,FALSE
0.2314,0.4283,0.5404,0.5889,voiTPHE_7,NAS_8,TPHE_IST_1YR,FALSE
NA,NA,NA,0.5923727522371753,anova,NAS_8,TPHE_IST_1YR,NA
5.243,0.1245,42.09,0,log_alpha,NAS_8,Birth_TPHE_C2,FALSE
1.003,0.163,6.151,7.688e-10,log_beta,NAS_8,Birth_TPHE_C2,FALSE
-0.1369,0.2486,-0.5507,0.5818,MODVaginal,NAS_8,Birth_TPHE_C2,FALSE
-0.01375,0.1338,-0.1028,0.9181,voi,NAS_8,Birth_TPHE_C2,FALSE
NA,NA,NA,0.918214501025458,anova,NAS_8,Birth_TPHE_C2,NA
5.243,0.1244,42.14,0,log_alpha,NAS_8,Birth_TPHE_C3,FALSE
1.005,0.1628,6.174,6.66e-10,log_beta,NAS_8,Birth_TPHE_C3,FALSE
-0.1156,0.2507,-0.4611,0.6447,MODVaginal,NAS_8,Birth_TPHE_C3,FALSE
0.05178,0.1141,0.4537,0.6501,voi,NAS_8,Birth_TPHE_C3,FALSE
NA,NA,NA,0.6512391061331078,anova,NAS_8,Birth_TPHE_C3,NA
5.239,0.1262,41.52,0,log_alpha,NAS_8,Birth_TPHE_C4,FALSE
0.999,0.1635,6.11,9.939e-10,log_beta,NAS_8,Birth_TPHE_C4,FALSE
-0.1613,0.2587,-0.6233,0.5331,MODVaginal,NAS_8,Birth_TPHE_C4,FALSE
-0.05313,0.1358,-0.3912,0.6957,voi,NAS_8,Birth_TPHE_C4,FALSE
NA,NA,NA,0.6918275836865292,anova,NAS_8,Birth_TPHE_C4,NA
5.243,0.1248,42.01,0,log_alpha,NAS_8,Birth_TPHE_C5,FALSE
1.002,0.1631,6.143,8.078e-10,log_beta,NAS_8,Birth_TPHE_C5,FALSE
-0.1458,0.2603,-0.5601,0.5754,MODVaginal,NAS_8,Birth_TPHE_C5,FALSE
0.02188,0.1554,0.1408,0.888,voi,NAS_8,Birth_TPHE_C5,FALSE
NA,NA,NA,0.8872352722670224,anova,NAS_8,Birth_TPHE_C5,NA
5.239,0.1226,42.74,0,log_alpha,NAS_8,Birth_TPHE_C6,FALSE
1.023,0.1634,6.262,3.793e-10,log_beta,NAS_8,Birth_TPHE_C6,FALSE
-0.1483,0.2436,-0.6089,0.5426,MODVaginal,NAS_8,Birth_TPHE_C6,FALSE
0.1358,0.1196,1.136,0.2561,voi,NAS_8,Birth_TPHE_C6,FALSE
NA,NA,NA,0.26912526016032545,anova,NAS_8,Birth_TPHE_C6,NA
5.228,0.1262,41.43,0,log_alpha,NAS_8,Birth_TPHE_C8,FALSE
1.021,0.1626,6.282,3.335e-10,log_beta,NAS_8,Birth_TPHE_C8,FALSE
-0.1084,0.2486,-0.4359,0.6629,MODVaginal,NAS_8,Birth_TPHE_C8,FALSE
-0.209,0.1535,-1.361,0.1735,voi,NAS_8,Birth_TPHE_C8,FALSE
NA,NA,NA,0.1522891955186747,anova,NAS_8,Birth_TPHE_C8,NA
5.215,0.123,42.41,0,log_alpha,NAS_8,Birth_TPHE_C10,FALSE
1.05,0.163,6.443,1.17e-10,log_beta,NAS_8,Birth_TPHE_C10,FALSE
-0.1331,0.2401,-0.5544,0.5793,MODVaginal,NAS_8,Birth_TPHE_C10,FALSE
-0.2687,0.151,-1.779,0.07525,voi,NAS_8,Birth_TPHE_C10,FALSE
NA,NA,NA,0.06406480054042907,anova,NAS_8,Birth_TPHE_C10,NA
5.241,0.1223,42.85,0,log_alpha,NAS_8,Birth_TPHE_C11,FALSE
1.022,0.1627,6.279,3.418e-10,log_beta,NAS_8,Birth_TPHE_C11,FALSE
-0.08556,0.2472,-0.3461,0.7292,MODVaginal,NAS_8,Birth_TPHE_C11,FALSE
0.1131,0.1141,0.9911,0.3217,voi,NAS_8,Birth_TPHE_C11,FALSE
NA,NA,NA,0.33162532299679137,anova,NAS_8,Birth_TPHE_C11,NA
5.244,0.1246,42.08,0,log_alpha,NAS_8,Birth_TPHE_C12,FALSE
1.005,0.1628,6.172,6.739e-10,log_beta,NAS_8,Birth_TPHE_C12,FALSE
-0.1561,0.2521,-0.6191,0.5358,MODVaginal,NAS_8,Birth_TPHE_C12,FALSE
0.05537,0.1229,0.4505,0.6524,voi,NAS_8,Birth_TPHE_C12,FALSE
NA,NA,NA,0.6543211651191676,anova,NAS_8,Birth_TPHE_C12,NA
5.219,0.1161,44.95,0,log_alpha,NAS_8,Birth_TPHE_C13,FALSE
1.078,0.1642,6.565,5.19e-11,log_beta,NAS_8,Birth_TPHE_C13,FALSE
-0.05581,0.2335,-0.239,0.8111,MODVaginal,NAS_8,Birth_TPHE_C13,FALSE
0.2269,0.1112,2.04,0.04137,voi,NAS_8,Birth_TPHE_C13,FALSE
NA,NA,NA,0.05238733818672625,anova,NAS_8,Birth_TPHE_C13,NA
5.244,0.125,41.95,0,log_alpha,NAS_8,Birth_TPHE_C14,FALSE
1.003,0.1631,6.148,7.837e-10,log_beta,NAS_8,Birth_TPHE_C14,FALSE
-0.1325,0.248,-0.5344,0.5931,MODVaginal,NAS_8,Birth_TPHE_C14,FALSE
0.01435,0.1294,0.1109,0.9117,voi,NAS_8,Birth_TPHE_C14,FALSE
NA,NA,NA,0.9120373951846416,anova,NAS_8,Birth_TPHE_C14,NA
5.239,0.1239,42.29,0,log_alpha,NAS_8,Birth_TPHE_C15,FALSE
1.016,0.1632,6.227,4.766e-10,log_beta,NAS_8,Birth_TPHE_C15,FALSE
-0.1709,0.2497,-0.6847,0.4935,MODVaginal,NAS_8,Birth_TPHE_C15,FALSE
0.1114,0.1164,0.9575,0.3383,voi,NAS_8,Birth_TPHE_C15,FALSE
NA,NA,NA,0.36408648660368514,anova,NAS_8,Birth_TPHE_C15,NA
5.247,0.124,42.33,0,log_alpha,NAS_8,Birth_TPHE_C17,FALSE
1.011,0.1634,6.185,6.202e-10,log_beta,NAS_8,Birth_TPHE_C17,FALSE
-0.2078,0.2673,-0.7774,0.4369,MODVaginal,NAS_8,Birth_TPHE_C17,FALSE
0.1117,0.1507,0.7411,0.4586,voi,NAS_8,Birth_TPHE_C17,FALSE
NA,NA,NA,0.46582106935180745,anova,NAS_8,Birth_TPHE_C17,NA
5.237,0.1231,42.54,0,log_alpha,NAS_8,Birth_TPHE_C21,FALSE
1.023,0.1631,6.272,3.57e-10,log_beta,NAS_8,Birth_TPHE_C21,FALSE
-0.194,0.2517,-0.7706,0.4409,MODVaginal,NAS_8,Birth_TPHE_C21,FALSE
