term,estimate,std.error,statistic,p.value,response,voi,produced_warning
gaBirth,-0.13423409173439177,0.023430291928626074,-5.729083194665219,1.617418087715429e-7,NAS_1,Birth_TPHE_C5,TRUE
voi,0.035785146289907865,0.12340221231401101,0.2899878828658961,0.7725575496943294,NAS_1,Birth_TPHE_C5,TRUE
anova,NA,NA,NA,0.7930362802845742,NAS_1,Birth_TPHE_C5,NA
(Intercept),-3.030019928384974,0.2012769210735919,-15.053985882848052,2.5630514047675644e-25,NAS_1,Birth_TPHE_C6,TRUE
MODVaginal,-0.13145100187726041,0.22913412505868833,-0.5736858350697076,0.5677505924714247,NAS_1,Birth_TPHE_C6,TRUE
gaBirth,-0.1518116372147355,0.030256266472460498,-5.0175271080758,2.9869044039728255e-6,NAS_1,Birth_TPHE_C6,TRUE
voi,-0.0789452479648065,0.11707758644895884,-0.674298560119562,0.5020180892690851,NAS_1,Birth_TPHE_C6,TRUE
anova,NA,NA,NA,0.4565362121740591,NAS_1,Birth_TPHE_C6,NA
(Intercept),-2.9807132230360343,0.1870187884279124,-15.938041563053808,7.729289725246876e-27,NAS_1,Birth_TPHE_C8,TRUE
MODVaginal,-0.1656204640346876,0.2223719154510623,-0.7447903828086417,0.45852774775756355,NAS_1,Birth_TPHE_C8,TRUE
gaBirth,-0.13048393084091575,0.024309430178963184,-5.3676260562386,7.260422660696231e-7,NAS_1,Birth_TPHE_C8,TRUE
voi,-0.08584597380251573,0.15959573636869548,-0.5378964109930591,0.5921055155649173,NAS_1,Birth_TPHE_C8,TRUE
anova,NA,NA,NA,0.5984192407193137,NAS_1,Birth_TPHE_C8,NA
(Intercept),-2.978654942603117,0.1876172932596947,-15.87622809630957,9.841364364522635e-27,NAS_1,Birth_TPHE_C9,TRUE
MODVaginal,-0.1774483681445995,0.22366015747340362,-0.7933839005979446,0.429843970367106,NAS_1,Birth_TPHE_C9,TRUE
gaBirth,-0.13413242913533838,0.022568081016718654,-5.9434574448741015,6.523531718924212e-8,NAS_1,Birth_TPHE_C9,TRUE
voi,-0.06742909634202748,0.18186228641361263,-0.37077009022460156,0.711764896447497,NAS_1,Birth_TPHE_C9,TRUE
anova,NA,NA,NA,0.7150906772635577,NAS_1,Birth_TPHE_C9,NA
(Intercept),-2.986218080796501,0.18510724178576085,-16.132367658811997,3.62815336368935e-27,NAS_1,Birth_TPHE_C10,TRUE
MODVaginal,-0.1578532301857361,0.22088748109960357,-0.7146318541907598,0.4768661200722921,NAS_1,Birth_TPHE_C10,TRUE
gaBirth,-0.13525323331451067,0.021255522349037364,-6.363204399003449,1.067469002417386e-8,NAS_1,Birth_TPHE_C10,TRUE
voi,-0.0680077075166701,0.13578845059937417,-0.5008357280496397,0.6178284676300507,NAS_1,Birth_TPHE_C10,TRUE
anova,NA,NA,NA,0.5909591033382743,NAS_1,Birth_TPHE_C10,NA
(Intercept),-2.983459907710766,0.19168448161522872,-15.564431103502223,3.353427847716593e-26,NAS_1,Birth_TPHE_C11,TRUE
MODVaginal,-0.16924081668232727,0.22206992888228633,-0.762105961550686,0.4481833231025101,NAS_1,Birth_TPHE_C11,TRUE
gaBirth,-0.13728730854149904,0.026346564949220615,-5.21082383248448,1.3751174346577466e-6,NAS_1,Birth_TPHE_C11,TRUE
voi,-5.279885895541599e-4,0.09755030743089584,-0.005412474890744803,0.9956946370011934,NAS_1,Birth_TPHE_C11,TRUE
