estimate,std.error,statistic,p.value,term,response,voi,produced_warning
1.556,0.149,10.44,0,log_beta,REC_1,OneYear_TPHE_CD8_C1,FALSE
-0.1679,0.1425,-1.178,0.2388,MODVaginal,REC_1,OneYear_TPHE_CD8_C1,FALSE
0.1238,0.05769,2.146,0.03187,voi,REC_1,OneYear_TPHE_CD8_C1,FALSE
NA,NA,NA,0.044212744902004,anova,REC_1,OneYear_TPHE_CD8_C1,NA
2.839,0.06996,40.57,0,log_alpha,REC_1,OneYear_TPHE_CD8_C2,FALSE
1.498,0.147,10.19,0,log_beta,REC_1,OneYear_TPHE_CD8_C2,FALSE
-0.2932,0.1496,-1.96,0.05002,MODVaginal,REC_1,OneYear_TPHE_CD8_C2,FALSE
-0.05794,0.08151,-0.7109,0.4771,voi,REC_1,OneYear_TPHE_CD8_C2,FALSE
NA,NA,NA,0.47793311500607827,anova,REC_1,OneYear_TPHE_CD8_C2,NA
2.843,0.06989,40.68,0,log_alpha,REC_1,OneYear_TPHE_CD8_C3,FALSE
1.493,0.1459,10.23,0,log_beta,REC_1,OneYear_TPHE_CD8_C3,FALSE
-0.2715,0.1446,-1.878,0.06041,MODVaginal,REC_1,OneYear_TPHE_CD8_C3,FALSE
-0.03799,0.07422,-0.5119,0.6087,voi,REC_1,OneYear_TPHE_CD8_C3,FALSE
NA,NA,NA,0.6062322281970822,anova,REC_1,OneYear_TPHE_CD8_C3,NA
2.853,0.07138,39.96,0,log_alpha,REC_1,OneYear_TPHE_CD8_C4,FALSE
1.493,0.1461,10.22,0,log_beta,REC_1,OneYear_TPHE_CD8_C4,FALSE
-0.2609,0.1427,-1.829,0.06746,MODVaginal,REC_1,OneYear_TPHE_CD8_C4,FALSE
0.07204,0.1468,0.4909,0.6235,voi,REC_1,OneYear_TPHE_CD8_C4,FALSE
NA,NA,NA,0.7228730596305812,anova,REC_1,OneYear_TPHE_CD8_C4,NA
2.841,0.07104,39.99,0,log_alpha,REC_1,OneYear_TPHE_CD8_C5,FALSE
1.489,0.1458,10.21,0,log_beta,REC_1,OneYear_TPHE_CD8_C5,FALSE
-0.2541,0.1448,-1.756,0.07917,MODVaginal,REC_1,OneYear_TPHE_CD8_C5,FALSE
0.01157,0.04606,0.2512,0.8017,voi,REC_1,OneYear_TPHE_CD8_C5,FALSE
NA,NA,NA,0.8033394708295916,anova,REC_1,OneYear_TPHE_CD8_C5,NA
2.847,0.06953,40.95,0,log_alpha,REC_1,OneYear_TPHE_CD8_C6,FALSE
1.509,0.1456,10.36,0,log_beta,REC_1,OneYear_TPHE_CD8_C6,FALSE
-0.3273,0.147,-2.226,0.02603,MODVaginal,REC_1,OneYear_TPHE_CD8_C6,FALSE
-0.1067,0.0846,-1.261,0.2074,voi,REC_1,OneYear_TPHE_CD8_C6,FALSE
NA,NA,NA,0.19447496158695665,anova,REC_1,OneYear_TPHE_CD8_C6,NA
2.844,0.06605,43.06,0,log_alpha,REC_1,OneYear_TPHE_CD8_C7,FALSE
1.558,0.1508,10.33,0,log_beta,REC_1,OneYear_TPHE_CD8_C7,FALSE
-0.1976,0.1389,-1.422,0.155,MODVaginal,REC_1,OneYear_TPHE_CD8_C7,FALSE
0.1176,0.05124,2.296,0.02169,voi,REC_1,OneYear_TPHE_CD8_C7,FALSE
NA,NA,NA,0.057349243134536265,anova,REC_1,OneYear_TPHE_CD8_C7,NA
2.844,0.07005,40.6,0,log_alpha,REC_1,OneYear_TPHE_CD8_C8,FALSE
1.489,0.1457,10.22,0,log_beta,REC_1,OneYear_TPHE_CD8_C8,FALSE
-0.2536,0.15,-1.691,0.09087,MODVaginal,REC_1,OneYear_TPHE_CD8_C8,FALSE
0.009526,0.07333,0.1299,0.8966,voi,REC_1,OneYear_TPHE_CD8_C8,FALSE
NA,NA,NA,0.8970455403259638,anova,REC_1,OneYear_TPHE_CD8_C8,NA
2.845,0.06965,40.86,0,log_alpha,REC_1,OneYear_TPHE_CD8_C9,FALSE
1.496,0.1465,10.22,0,log_beta,REC_1,OneYear_TPHE_CD8_C9,FALSE
-0.3069,0.1627,-1.886,0.05928,MODVaginal,REC_1,OneYear_TPHE_CD8_C9,FALSE
-0.03915,0.0658,-0.595,0.5518,voi,REC_1,OneYear_TPHE_CD8_C9,FALSE
NA,NA,NA,0.5562740201513039,anova,REC_1,OneYear_TPHE_CD8_C9,NA
2.838,0.0716,39.63,0,log_alpha,REC_1,OneYear_TPHE_CD8_C10,FALSE
1.489,0.1457,10.22,0,log_beta,REC_1,OneYear_TPHE_CD8_C10,FALSE
-0.2448,0.1474,-1.66,0.09685,MODVaginal,REC_1,OneYear_TPHE_CD8_C10,FALSE
0.02554,0.05886,0.4339,0.6644,voi,REC_1,OneYear_TPHE_CD8_C10,FALSE
NA,NA,NA,0.6652729898015721,anova,REC_1,OneYear_TPHE_CD8_C10,NA
2.844,0.07,40.63,0,log_alpha,REC_1,OneYear_TPHE_CD8_C12,FALSE
1.489,0.1458,10.21,0,log_beta,REC_1,OneYear_TPHE_CD8_C12,FALSE
-0.2469,0.1647,-1.499,0.1339,MODVaginal,REC_1,OneYear_TPHE_CD8_C12,FALSE
0.01184,0.07651,0.1547,0.877,voi,REC_1,OneYear_TPHE_CD8_C12,FALSE
NA,NA,NA,0.877341772315512,anova,REC_1,OneYear_TPHE_CD8_C12,NA
2.824,0.06843,41.27,0,log_alpha,REC_1,OneYear_TPHE_CD8_C13,FALSE
1.548,0.1491,10.39,0,log_beta,REC_1,OneYear_TPHE_CD8_C13,FALSE
-0.2515,0.1358,-1.852,0.06401,MODVaginal,REC_1,OneYear_TPHE_CD8_C13,FALSE
0.1218,0.05326,2.286,0.02223,voi,REC_1,OneYear_TPHE_CD8_C13,FALSE
NA,NA,NA,0.030589777524566708,anova,REC_1,OneYear_TPHE_CD8_C13,NA
2.849,0.06761,42.14,0,log_alpha,REC_1,OneYear_TPHE_CD8_C14,FALSE
1.528,0.1479,10.33,0,log_beta,REC_1,OneYear_TPHE_CD8_C14,FALSE
-0.3367,0.1464,-2.299,0.02149,MODVaginal,REC_1,OneYear_TPHE_CD8_C14,FALSE
-0.0941,0.06575,-1.431,0.1524,voi,REC_1,OneYear_TPHE_CD8_C14,FALSE
NA,NA,NA,0.17080318441857434,anova,REC_1,OneYear_TPHE_CD8_C14,NA
2.855,0.06802,41.97,0,log_alpha,REC_1,OneYear_TPHE_CD8_C15,FALSE
1.524,0.1474,10.34,0,log_beta,REC_1,OneYear_TPHE_CD8_C15,FALSE
-0.232,0.1389,-1.67,0.09489,MODVaginal,REC_1,OneYear_TPHE_CD8_C15,FALSE
-0.07893,0.06335,-1.246,0.2128,voi,REC_1,OneYear_TPHE_CD8_C15,FALSE
NA,NA,NA,0.2220818098077244,anova,REC_1,OneYear_TPHE_CD8_C15,NA
2.833,0.06799,41.66,0,log_alpha,REC_1,OneYear_TPHE_CD8_C16,FALSE
1.541,0.1486,10.37,0,log_beta,REC_1,OneYear_TPHE_CD8_C16,FALSE
-0.21560000000000001,0.1389,-1.552,0.1206,MODVaginal,REC_1,OneYear_TPHE_CD8_C16,FALSE
0.1098,0.05442,2.018,0.04363,voi,REC_1,OneYear_TPHE_CD8_C16,FALSE
NA,NA,NA,0.07024682067426191,anova,REC_1,OneYear_TPHE_CD8_C16,NA
2.84,0.06655,42.68,0,log_alpha,REC_1,OneYear_TPHE_CD8_C17,FALSE
1.556,0.1501,10.37,0,log_beta,REC_1,OneYear_TPHE_CD8_C17,FALSE
-0.1957,0.1394,-1.404,0.1602,MODVaginal,REC_1,OneYear_TPHE_CD8_C17,FALSE
0.1211,0.0538,2.251,0.02436,voi,REC_1,OneYear_TPHE_CD8_C17,FALSE
NA,NA,NA,0.0544650377291972,anova,REC_1,OneYear_TPHE_CD8_C17,NA
2.843,0.07,40.62,0,log_alpha,REC_1,OneYear_TPHE_CD8_C18,FALSE
1.491,0.1459,10.22,0,log_beta,REC_1,OneYear_TPHE_CD8_C18,FALSE
-0.2791,0.1505,-1.854,0.06373,MODVaginal,REC_1,OneYear_TPHE_CD8_C18,FALSE
-0.03922,0.09887,-0.3967,0.6916,voi,REC_1,OneYear_TPHE_CD8_C18,FALSE
NA,NA,NA,0.6847560755968698,anova,REC_1,OneYear_TPHE_CD8_C18,NA
2.855,0.06529,43.73,0,log_alpha,REC_1,OneYear_TPHE_CD8_C19,FALSE
1.567,0.1507,10.4,0,log_beta,REC_1,OneYear_TPHE_CD8_C19,FALSE
-0.1881,0.1389,-1.355,0.1755,MODVaginal,REC_1,OneYear_TPHE_CD8_C19,FALSE
0.1315,0.05594,2.351,0.01873,voi,REC_1,OneYear_TPHE_CD8_C19,FALSE
NA,NA,NA,0.048895050940733986,anova,REC_1,OneYear_TPHE_CD8_C19,NA
2.847,0.07011,40.6,0,log_alpha,REC_1,OneYear_TPHE_CD8_C20,FALSE
1.493,0.1464,10.2,0,log_beta,REC_1,OneYear_TPHE_CD8_C20,FALSE
-0.2519,0.1445,-1.743,0.08133,MODVaginal,REC_1,OneYear_TPHE_CD8_C20,FALSE
0.02883,0.08842,0.326,0.7444,voi,REC_1,OneYear_TPHE_CD8_C20,FALSE
NA,NA,NA,0.7526577259166851,anova,REC_1,OneYear_TPHE_CD8_C20,NA
2.845,0.07173,39.66,0,log_alpha,REC_1,OneYear_TPHE_CD8_C21,FALSE
1.489,0.1469,10.14,0,log_beta,REC_1,OneYear_TPHE_CD8_C21,FALSE
-0.2596,0.143,-1.815,0.06948,MODVaginal,REC_1,OneYear_TPHE_CD8_C21,FALSE
0.005119,0.115,0.04452,0.9645,voi,REC_1,OneYear_TPHE_CD8_C21,FALSE
NA,NA,NA,0.9649751991798136,anova,REC_1,OneYear_TPHE_CD8_C21,NA
2.843,0.0693,41.02,0,log_alpha,REC_1,OneYear_TPHE_CD8_C22,FALSE
1.501,0.1466,10.24,0,log_beta,REC_1,OneYear_TPHE_CD8_C22,FALSE
-0.2561,0.1409,-1.818,0.06909,MODVaginal,REC_1,OneYear_TPHE_CD8_C22,FALSE
0.05038,0.06473,0.7783,0.4364,voi,REC_1,OneYear_TPHE_CD8_C22,FALSE
NA,NA,NA,0.4469380728296054,anova,REC_1,OneYear_TPHE_CD8_C22,NA
2.844,0.06853,41.5,0,log_alpha,REC_1,OneYear_TPHE_CD8_C23,FALSE
1.514,0.1473,10.27,0,log_beta,REC_1,OneYear_TPHE_CD8_C23,FALSE
-0.2185,0.1432,-1.526,0.1269,MODVaginal,REC_1,OneYear_TPHE_CD8_C23,FALSE
-0.1637,0.1275,-1.284,0.1991,voi,REC_1,OneYear_TPHE_CD8_C23,FALSE
NA,NA,NA,0.23749832334381316,anova,REC_1,OneYear_TPHE_CD8_C23,NA
2.841,0.06984,40.68,0,log_alpha,REC_1,OneYear_TPHE_CD8_C24,FALSE
1.497,0.1462,10.24,0,log_beta,REC_1,OneYear_TPHE_CD8_C24,FALSE
-0.2347,0.1463,-1.604,0.1087,MODVaginal,REC_1,OneYear_TPHE_CD8_C24,FALSE
-0.05386,0.0785,-0.6861,0.4927,voi,REC_1,OneYear_TPHE_CD8_C24,FALSE
NA,NA,NA,0.5065407332080727,anova,REC_1,OneYear_TPHE_CD8_C24,NA
2.648,0.06016,44.01,0,log_alpha,REC_1,Birth_CD4_C2,FALSE
1.806,0.1742,10.37,0,log_beta,REC_1,Birth_CD4_C2,FALSE
-0.004931,0.1237,-0.03985,0.9682,MODVaginal,REC_1,Birth_CD4_C2,FALSE
-0.02531,0.07083,-0.3574,0.7208,voi,REC_1,Birth_CD4_C2,FALSE
NA,NA,NA,0.7208509483383299,anova,REC_1,Birth_CD4_C2,NA
2.63,0.06255,42.04,0,log_alpha,REC_1,Birth_CD4_C3,FALSE
1.81,0.1762,10.27,0,log_beta,REC_1,Birth_CD4_C3,FALSE
0.009047,0.1175,0.07701,0.9386,MODVaginal,REC_1,Birth_CD4_C3,FALSE
0.03854,0.05778,0.6671,0.5047,voi,REC_1,Birth_CD4_C3,FALSE
NA,NA,NA,0.5024015806378368,anova,REC_1,Birth_CD4_C3,NA
2.642,0.0597,44.25,0,log_alpha,REC_1,Birth_CD4_C5,FALSE
1.804,0.1747,10.33,0,log_beta,REC_1,Birth_CD4_C5,FALSE
0.01002,0.1179,0.08498,0.9323,MODVaginal,REC_1,Birth_CD4_C5,FALSE
0.01315,0.05266,0.2498,0.8028,voi,REC_1,Birth_CD4_C5,FALSE
NA,NA,NA,0.8034550638828882,anova,REC_1,Birth_CD4_C5,NA
2.652,0.06026,44.02,0,log_alpha,REC_1,Birth_CD4_C6,FALSE
1.813,0.176,10.3,0,log_beta,REC_1,Birth_CD4_C6,FALSE
0.008593,0.1167,0.07364,0.9413,MODVaginal,REC_1,Birth_CD4_C6,FALSE
-0.0388,0.06728,-0.5767,0.5642,voi,REC_1,Birth_CD4_C6,FALSE
NA,NA,NA,0.5672989132141226,anova,REC_1,Birth_CD4_C6,NA
2.651,0.05891,45.01,0,log_alpha,REC_1,Birth_CD4_C7,FALSE
1.817,0.1768,10.28,0,log_beta,REC_1,Birth_CD4_C7,FALSE
0.02138,0.1184,0.1807,0.8566,MODVaginal,REC_1,Birth_CD4_C7,FALSE
0.06355,0.07708,0.8245,0.4096,voi,REC_1,Birth_CD4_C7,FALSE
NA,NA,NA,0.5400838018756409,anova,REC_1,Birth_CD4_C7,NA
2.641,0.05754,45.9,0,log_alpha,REC_1,Birth_CD4_C9,FALSE
1.841,0.177,10.4,0,log_beta,REC_1,Birth_CD4_C9,FALSE
-0.01677,0.116,-0.1446,0.885,MODVaginal,REC_1,Birth_CD4_C9,FALSE
0.08718,0.0688,1.267,0.2051,voi,REC_1,Birth_CD4_C9,FALSE
NA,NA,NA,0.21760701735758803,anova,REC_1,Birth_CD4_C9,NA
2.627,0.06366,41.27,0,log_alpha,REC_1,Birth_CD4_C10,FALSE
1.813,0.1766,10.26,0,log_beta,REC_1,Birth_CD4_C10,FALSE
0.02766,0.1197,0.2312,0.8172,MODVaginal,REC_1,Birth_CD4_C10,FALSE
-0.06251,0.08949,-0.6985,0.4849,voi,REC_1,Birth_CD4_C10,FALSE
NA,NA,NA,0.48605464649989527,anova,REC_1,Birth_CD4_C10,NA
2.648,0.06279,42.18,0,log_alpha,REC_1,Birth_CD4_C11,FALSE
1.806,0.1744,10.35,0,log_beta,REC_1,Birth_CD4_C11,FALSE
0.009885,0.1178,0.08392,0.9331,MODVaginal,REC_1,Birth_CD4_C11,FALSE
0.01439,0.06358,0.2263,0.8209,voi,REC_1,Birth_CD4_C11,FALSE
NA,NA,NA,0.8213469759522204,anova,REC_1,Birth_CD4_C11,NA
2.635,0.05838,45.13,0,log_alpha,REC_1,Birth_CD4_C12,FALSE
1.834,0.1776,10.33,0,log_beta,REC_1,Birth_CD4_C12,FALSE
0.02388,0.1154,0.207,0.836,MODVaginal,REC_1,Birth_CD4_C12,FALSE
0.05224,0.04436,1.178,0.2389,voi,REC_1,Birth_CD4_C12,FALSE
NA,NA,NA,0.25254184270067825,anova,REC_1,Birth_CD4_C12,NA
2.6,0.07114,36.55,0,log_alpha,REC_1,Birth_CD4_C13,FALSE
1.822,0.178,10.24,0,log_beta,REC_1,Birth_CD4_C13,FALSE
0.002579,0.1166,0.02212,0.9824,MODVaginal,REC_1,Birth_CD4_C13,FALSE
-0.07989,0.07332,-1.09,0.2759,voi,REC_1,Birth_CD4_C13,FALSE
NA,NA,NA,0.28149794127608696,anova,REC_1,Birth_CD4_C13,NA
2.639,0.0608,43.4,0,log_alpha,REC_1,Birth_CD4_C14,FALSE
1.806,0.1752,10.31,0,log_beta,REC_1,Birth_CD4_C14,FALSE
0.006742,0.1178,0.05726,0.9543,MODVaginal,REC_1,Birth_CD4_C14,FALSE
-0.01858,0.05187,-0.3582,0.7202,voi,REC_1,Birth_CD4_C14,FALSE
NA,NA,NA,0.7208894509221401,anova,REC_1,Birth_CD4_C14,NA
2.644,0.05865,45.08,0,log_alpha,REC_1,Birth_CD4_C15,FALSE
1.811,0.1761,10.29,0,log_beta,REC_1,Birth_CD4_C15,FALSE
0.02476,0.1208,0.2049,0.8376,MODVaginal,REC_1,Birth_CD4_C15,FALSE
-0.03119,0.06053,-0.5153,0.6064,voi,REC_1,Birth_CD4_C15,FALSE
NA,NA,NA,0.6079533349064055,anova,REC_1,Birth_CD4_C15,NA
2.641,0.05916,44.64,0,log_alpha,REC_1,Birth_CD4_C16,FALSE
1.808,0.175,10.33,0,log_beta,REC_1,Birth_CD4_C16,FALSE
0.01489,0.118,0.1262,0.8996,MODVaginal,REC_1,Birth_CD4_C16,FALSE
-0.03468,0.06406,-0.5414,0.5882,voi,REC_1,Birth_CD4_C16,FALSE
NA,NA,NA,0.5896567307466827,anova,REC_1,Birth_CD4_C16,NA
2.644,0.06204,42.62,0,log_alpha,REC_1,Birth_CD4_C17,FALSE
1.803,0.1746,10.33,0,log_beta,REC_1,Birth_CD4_C17,FALSE
0.008495,0.118,0.07201,0.9426,MODVaginal,REC_1,Birth_CD4_C17,FALSE
-0.001112,0.05065,-0.02196,0.9825,voi,REC_1,Birth_CD4_C17,FALSE
NA,NA,NA,0.9824801001293668,anova,REC_1,Birth_CD4_C17,NA
2.622,0.06401,40.96,0,log_alpha,REC_1,Birth_CD4_C18,FALSE
1.817,0.1766,10.28,0,log_beta,REC_1,Birth_CD4_C18,FALSE
-0.01359,0.1196,-0.1136,0.9095,MODVaginal,REC_1,Birth_CD4_C18,FALSE
0.04858,0.05521,0.8798,0.379,voi,REC_1,Birth_CD4_C18,FALSE
NA,NA,NA,0.38244026712050316,anova,REC_1,Birth_CD4_C18,NA
2.784,0.06239,44.62,0,log_alpha,REC_1,Discharge_CD4_C2,FALSE
1.485,0.1291,11.5,0,log_beta,REC_1,Discharge_CD4_C2,FALSE
-0.09897,0.1238,-0.7995,0.424,MODVaginal,REC_1,Discharge_CD4_C2,FALSE
0.03575,0.06018,0.594,0.5525,voi,REC_1,Discharge_CD4_C2,FALSE
NA,NA,NA,0.5572950884659131,anova,REC_1,Discharge_CD4_C2,NA
2.788,0.06289,44.34,0,log_alpha,REC_1,Discharge_CD4_C3,FALSE
1.48,0.1284,11.52,0,log_beta,REC_1,Discharge_CD4_C3,FALSE
-0.1008,0.125,-0.8062,0.4201,MODVaginal,REC_1,Discharge_CD4_C3,FALSE
-0.0214,0.06587,-0.3249,0.7453,voi,REC_1,Discharge_CD4_C3,FALSE
NA,NA,NA,0.7461723053303049,anova,REC_1,Discharge_CD4_C3,NA
2.785,0.0633,44,0,log_alpha,REC_1,Discharge_CD4_C5,FALSE
1.478,0.1286,11.49,0,log_beta,REC_1,Discharge_CD4_C5,FALSE
-0.09957,0.1261,-0.7898,0.4297,MODVaginal,REC_1,Discharge_CD4_C5,FALSE
0.006015,0.04975,0.1209,0.9038,voi,REC_1,Discharge_CD4_C5,FALSE
NA,NA,NA,0.903829303374703,anova,REC_1,Discharge_CD4_C5,NA
2.784,0.063,44.18,0,log_alpha,REC_1,Discharge_CD4_C6,FALSE
1.481,0.1286,11.51,0,log_beta,REC_1,Discharge_CD4_C6,FALSE
-0.1076,0.1274,-0.8447,0.3983,MODVaginal,REC_1,Discharge_CD4_C6,FALSE
0.0251,0.06715,0.3738,0.7086,voi,REC_1,Discharge_CD4_C6,FALSE
NA,NA,NA,0.7097277366271579,anova,REC_1,Discharge_CD4_C6,NA
2.787,0.06244,44.64,0,log_alpha,REC_1,Discharge_CD4_C7,FALSE
1.482,0.129,11.49,0,log_beta,REC_1,Discharge_CD4_C7,FALSE
-0.09701,0.1242,-0.7812,0.4347,MODVaginal,REC_1,Discharge_CD4_C7,FALSE
0.02879,0.07405,0.3888,0.6975,voi,REC_1,Discharge_CD4_C7,FALSE
NA,NA,NA,0.7167153597618405,anova,REC_1,Discharge_CD4_C7,NA
2.783,0.06145,45.28,0,log_alpha,REC_1,Discharge_CD4_C9,FALSE
1.507,0.1294,11.65,0,log_beta,REC_1,Discharge_CD4_C9,FALSE
-0.08861,0.122,-0.726,0.4678,MODVaginal,REC_1,Discharge_CD4_C9,FALSE
-0.1142,0.06765,-1.688,0.09139,voi,REC_1,Discharge_CD4_C9,FALSE
NA,NA,NA,0.09388216718143505,anova,REC_1,Discharge_CD4_C9,NA
2.795,0.06297,44.39,0,log_alpha,REC_1,Discharge_CD4_C10,FALSE
1.49,0.1292,11.54,0,log_beta,REC_1,Discharge_CD4_C10,FALSE
-0.1114,0.1247,-0.8938,0.3715,MODVaginal,REC_1,Discharge_CD4_C10,FALSE
0.05235,0.07387,0.7087,0.4785,voi,REC_1,Discharge_CD4_C10,FALSE
NA,NA,NA,0.4823385608686439,anova,REC_1,Discharge_CD4_C10,NA
2.782,0.06193,44.93,0,log_alpha,REC_1,Discharge_CD4_C11,FALSE
1.495,0.129,11.59,0,log_beta,REC_1,Discharge_CD4_C11,FALSE
-0.1041,0.123,-0.846,0.3975,MODVaginal,REC_1,Discharge_CD4_C11,FALSE
-0.06966,0.06014,-1.158,0.2467,voi,REC_1,Discharge_CD4_C11,FALSE
NA,NA,NA,0.24968426622465967,anova,REC_1,Discharge_CD4_C11,NA
2.797,0.06096,45.88,0,log_alpha,REC_1,Discharge_CD4_C12,FALSE
1.514,0.1298,11.66,0,log_beta,REC_1,Discharge_CD4_C12,FALSE
-0.1011,0.1207,-0.8378,0.4022,MODVaginal,REC_1,Discharge_CD4_C12,FALSE
-0.08414,0.05114,-1.645,0.0999,voi,REC_1,Discharge_CD4_C12,FALSE
NA,NA,NA,0.10471392511726985,anova,REC_1,Discharge_CD4_C12,NA
2.772,0.07128,38.89,0,log_alpha,REC_1,Discharge_CD4_C13,FALSE
1.475,0.1291,11.43,0,log_beta,REC_1,Discharge_CD4_C13,FALSE
-0.09635,0.1253,-0.769,0.4419,MODVaginal,REC_1,Discharge_CD4_C13,FALSE
-0.04267,0.09829,-0.4341,0.6642,voi,REC_1,Discharge_CD4_C13,FALSE
NA,NA,NA,0.6623352470963714,anova,REC_1,Discharge_CD4_C13,NA
2.787,0.06113,45.6,0,log_alpha,REC_1,Discharge_CD4_C14,FALSE
1.506,0.1295,11.63,0,log_beta,REC_1,Discharge_CD4_C14,FALSE
-0.09835,0.1216,-0.8087,0.4187,MODVaginal,REC_1,Discharge_CD4_C14,FALSE
0.08076,0.05541,1.457,0.145,voi,REC_1,Discharge_CD4_C14,FALSE
NA,NA,NA,0.14833987082924105,anova,REC_1,Discharge_CD4_C14,NA
2.785,0.06294,44.25,0,log_alpha,REC_1,Discharge_CD4_C15,FALSE
1.479,0.1286,11.5,0,log_beta,REC_1,Discharge_CD4_C15,FALSE
-0.09602,0.1251,-0.7673,0.4429,MODVaginal,REC_1,Discharge_CD4_C15,FALSE
-0.007969,0.06571,-0.1213,0.9035,voi,REC_1,Discharge_CD4_C15,FALSE
NA,NA,NA,0.9035473752397658,anova,REC_1,Discharge_CD4_C15,NA
2.788,0.06193,45.02,0,log_alpha,REC_1,Discharge_CD4_C16,FALSE
1.491,0.1291,11.55,0,log_beta,REC_1,Discharge_CD4_C16,FALSE
-0.1053,0.1235,-0.8525,0.3939,MODVaginal,REC_1,Discharge_CD4_C16,FALSE
-0.04588,0.05177,-0.8863,0.3755,voi,REC_1,Discharge_CD4_C16,FALSE
NA,NA,NA,0.3785359220296959,anova,REC_1,Discharge_CD4_C16,NA
2.791,0.06104,45.73,0,log_alpha,REC_1,Discharge_CD4_C17,FALSE
1.509,0.1296,11.64,0,log_beta,REC_1,Discharge_CD4_C17,FALSE
-0.1006,0.1214,-0.8289,0.4072,MODVaginal,REC_1,Discharge_CD4_C17,FALSE
-0.08467,0.05432,-1.559,0.1191,voi,REC_1,Discharge_CD4_C17,FALSE
NA,NA,NA,0.1241579782304908,anova,REC_1,Discharge_CD4_C17,NA
2.797,0.06158,45.43,0,log_alpha,REC_1,Discharge_CD4_C18,FALSE
1.505,0.1301,11.57,0,log_beta,REC_1,Discharge_CD4_C18,FALSE
-0.09065,0.1212,-0.7478,0.4546,MODVaginal,REC_1,Discharge_CD4_C18,FALSE
-0.06164,0.05282,-1.167,0.2432,voi,REC_1,Discharge_CD4_C18,FALSE
NA,NA,NA,0.25077102982678556,anova,REC_1,Discharge_CD4_C18,NA
2.861,0.06848,41.78,0,log_alpha,REC_1,OneYear_CD4_C2,FALSE
1.516,0.145,10.46,0,log_beta,REC_1,OneYear_CD4_C2,FALSE
-0.2114,0.138,-1.531,0.1257,MODVaginal,REC_1,OneYear_CD4_C2,FALSE
-0.01091,0.07873,-0.1386,0.8898,voi,REC_1,OneYear_CD4_C2,FALSE
NA,NA,NA,0.8893896617914441,anova,REC_1,OneYear_CD4_C2,NA
2.843,0.07266,39.13,0,log_alpha,REC_1,OneYear_CD4_C3,FALSE
1.513,0.1452,10.42,0,log_beta,REC_1,OneYear_CD4_C3,FALSE
-0.2052,0.1388,-1.479,0.1392,MODVaginal,REC_1,OneYear_CD4_C3,FALSE
-0.05972,0.08393,-0.7115,0.4768,voi,REC_1,OneYear_CD4_C3,FALSE
NA,NA,NA,0.47182151916065507,anova,REC_1,OneYear_CD4_C3,NA
2.864,0.06755,42.41,0,log_alpha,REC_1,OneYear_CD4_C4,FALSE
1.53,0.1455,10.51,0,log_beta,REC_1,OneYear_CD4_C4,FALSE
-0.2267,0.1364,-1.662,0.09649,MODVaginal,REC_1,OneYear_CD4_C4,FALSE
0.05908,0.06903,0.8559,0.392,voi,REC_1,OneYear_CD4_C4,FALSE
NA,NA,NA,0.3946987000986206,anova,REC_1,OneYear_CD4_C4,NA
2.849,0.06862,41.52,0,log_alpha,REC_1,OneYear_CD4_C5,FALSE
1.527,0.1457,10.48,0,log_beta,REC_1,OneYear_CD4_C5,FALSE
-0.2103,0.1367,-1.538,0.1241,MODVaginal,REC_1,OneYear_CD4_C5,FALSE
0.06255,0.05774,1.083,0.2786,voi,REC_1,OneYear_CD4_C5,FALSE
NA,NA,NA,0.2789160531105531,anova,REC_1,OneYear_CD4_C5,NA
2.86,0.07057,40.53,0,log_alpha,REC_1,OneYear_CD4_C6,FALSE
1.516,0.145,10.45,0,log_beta,REC_1,OneYear_CD4_C6,FALSE
-0.2128,0.1378,-1.544,0.1225,MODVaginal,REC_1,OneYear_CD4_C6,FALSE
-6.524e-4,0.07422,-0.00879,0.993,voi,REC_1,OneYear_CD4_C6,FALSE
NA,NA,NA,0.992986320431775,anova,REC_1,OneYear_CD4_C6,NA
2.862,0.0684,41.84,0,log_alpha,REC_1,OneYear_CD4_C7,FALSE
1.518,0.1447,10.49,0,log_beta,REC_1,OneYear_CD4_C7,FALSE
-0.2136,0.1378,-1.55,0.1211,MODVaginal,REC_1,OneYear_CD4_C7,FALSE
0.0366,0.1186,0.3087,0.7575,voi,REC_1,OneYear_CD4_C7,FALSE
NA,NA,NA,0.7769740945877346,anova,REC_1,OneYear_CD4_C7,NA
2.867,0.06767,42.38,0,log_alpha,REC_1,OneYear_CD4_C8,FALSE
1.532,0.1457,10.51,0,log_beta,REC_1,OneYear_CD4_C8,FALSE
-0.2251,0.1357,-1.659,0.09714,MODVaginal,REC_1,OneYear_CD4_C8,FALSE
0.06048,0.06878,0.8793,0.3792,voi,REC_1,OneYear_CD4_C8,FALSE
NA,NA,NA,0.3922984993562202,anova,REC_1,OneYear_CD4_C8,NA
2.852,0.06912,41.27,0,log_alpha,REC_1,OneYear_CD4_C9,FALSE
1.52,0.1451,10.48,0,log_beta,REC_1,OneYear_CD4_C9,FALSE
-0.2045,0.1374,-1.488,0.1367,MODVaginal,REC_1,OneYear_CD4_C9,FALSE
-0.05757,0.0829,-0.6945,0.4874,voi,REC_1,OneYear_CD4_C9,FALSE
NA,NA,NA,0.4855317283405123,anova,REC_1,OneYear_CD4_C9,NA
