estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-0.03477,0.02066,-1.683,0.09236,gaBirth,NAS_1,OneYear_TPHE_CD8_C6,FALSE
0.3362,0.09158,3.671,2.419e-4,voi,NAS_1,OneYear_TPHE_CD8_C6,FALSE
NA,NA,NA,5.172371520248964e-4,anova,NAS_1,OneYear_TPHE_CD8_C6,NA
3.725,0.1063,35.02,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C7,FALSE
0.9293,0.1262,7.361,1.827e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C7,FALSE
-0.3073,0.2118,-1.451,0.1468,MODVaginal,NAS_1,OneYear_TPHE_CD8_C7,FALSE
-0.03328,0.02344,-1.42,0.1556,gaBirth,NAS_1,OneYear_TPHE_CD8_C7,FALSE
0.0788,0.0894,0.8815,0.3781,voi,NAS_1,OneYear_TPHE_CD8_C7,FALSE
NA,NA,NA,0.3893990581765481,anova,NAS_1,OneYear_TPHE_CD8_C7,NA
3.722,0.1075,34.63,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C8,FALSE
0.9236,0.1259,7.337,2.178e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C8,FALSE
-0.2941,0.2153,-1.366,0.172,MODVaginal,NAS_1,OneYear_TPHE_CD8_C8,FALSE
-0.03969,0.02293,-1.731,0.08343,gaBirth,NAS_1,OneYear_TPHE_CD8_C8,FALSE
0.063,0.0983,0.6409,0.5216,voi,NAS_1,OneYear_TPHE_CD8_C8,FALSE
NA,NA,NA,0.5219976765397255,anova,NAS_1,OneYear_TPHE_CD8_C8,NA
3.727,0.1075,34.67,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C9,FALSE
0.9202,0.1257,7.32,2.48e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C9,FALSE
-0.2824,0.2241,-1.26,0.2076,MODVaginal,NAS_1,OneYear_TPHE_CD8_C9,FALSE
-0.03642,0.02314,-1.574,0.1154,gaBirth,NAS_1,OneYear_TPHE_CD8_C9,FALSE
0.05372,0.1155,0.4652,0.6418,voi,NAS_1,OneYear_TPHE_CD8_C9,FALSE
NA,NA,NA,0.6365034364289677,anova,NAS_1,OneYear_TPHE_CD8_C9,NA
3.727,0.1067,34.92,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C10,FALSE
0.9253,0.1261,7.336,2.205e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C10,FALSE
-0.3377,0.2162,-1.562,0.1184,MODVaginal,NAS_1,OneYear_TPHE_CD8_C10,FALSE
-0.03882,0.02257,-1.72,0.08547,gaBirth,NAS_1,OneYear_TPHE_CD8_C10,FALSE
-0.06682,0.1132,-0.5904,0.5549,voi,NAS_1,OneYear_TPHE_CD8_C10,FALSE
NA,NA,NA,0.5569428267409245,anova,NAS_1,OneYear_TPHE_CD8_C10,NA
3.722,0.1058,35.16,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C11,FALSE
0.9374,0.1263,7.422,1.152e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C11,FALSE
-0.3567,0.2138,-1.668,0.09528,MODVaginal,NAS_1,OneYear_TPHE_CD8_C11,FALSE
-0.0309,0.02349,-1.315,0.1884,gaBirth,NAS_1,OneYear_TPHE_CD8_C11,FALSE
0.1191,0.0918,1.297,0.1946,voi,NAS_1,OneYear_TPHE_CD8_C11,FALSE
NA,NA,NA,0.21092450433553878,anova,NAS_1,OneYear_TPHE_CD8_C11,NA
3.73,0.1075,34.69,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C12,FALSE
0.9203,0.1258,7.314,2.6e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C12,FALSE
-0.3297,0.2234,-1.476,0.14,MODVaginal,NAS_1,OneYear_TPHE_CD8_C12,FALSE
-0.03863,0.0228,-1.694,0.09018,gaBirth,NAS_1,OneYear_TPHE_CD8_C12,FALSE
-0.02673,0.1059,-0.2525,0.8006,voi,NAS_1,OneYear_TPHE_CD8_C12,FALSE
NA,NA,NA,0.800672962240248,anova,NAS_1,OneYear_TPHE_CD8_C12,NA
3.724,0.1075,34.65,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C13,FALSE
0.9226,0.1259,7.33,2.3e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C13,FALSE
-0.3134,0.2137,-1.466,0.1425,MODVaginal,NAS_1,OneYear_TPHE_CD8_C13,FALSE
-0.03705,0.02289,-1.619,0.1055,gaBirth,NAS_1,OneYear_TPHE_CD8_C13,FALSE
0.05226,0.09455,0.5527,0.5805,voi,NAS_1,OneYear_TPHE_CD8_C13,FALSE
NA,NA,NA,0.5818882447731537,anova,NAS_1,OneYear_TPHE_CD8_C13,NA
3.729,0.1076,34.66,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C14,FALSE
0.9198,0.1258,7.312,2.625e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C14,FALSE
-0.2966,0.2179,-1.361,0.1735,MODVaginal,NAS_1,OneYear_TPHE_CD8_C14,FALSE
-0.03837,0.02288,-1.677,0.09351,gaBirth,NAS_1,OneYear_TPHE_CD8_C14,FALSE
0.04686,0.1119,0.4189,0.6753,voi,NAS_1,OneYear_TPHE_CD8_C14,FALSE
NA,NA,NA,0.674346850438972,anova,NAS_1,OneYear_TPHE_CD8_C14,NA
3.727,0.10780000000000001,34.58,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C15,FALSE
0.9193,0.1258,7.308,2.718e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C15,FALSE
-0.2987,0.2265,-1.319,0.1873,MODVaginal,NAS_1,OneYear_TPHE_CD8_C15,FALSE
-0.03861,0.02289,-1.687,0.09165,gaBirth,NAS_1,OneYear_TPHE_CD8_C15,FALSE
-0.02251,0.1095,-0.2055,0.8372,voi,NAS_1,OneYear_TPHE_CD8_C15,FALSE
NA,NA,NA,0.8368423576952144,anova,NAS_1,OneYear_TPHE_CD8_C15,NA
3.731,0.1075,34.7,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C16,FALSE
0.9208,0.1258,7.32,2.485e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C16,FALSE
-0.3242,0.2154,-1.505,0.1323,MODVaginal,NAS_1,OneYear_TPHE_CD8_C16,FALSE
-0.03963,0.02292,-1.729,0.08375,gaBirth,NAS_1,OneYear_TPHE_CD8_C16,FALSE
-0.04075,0.09667,-0.4216,0.6734,voi,NAS_1,OneYear_TPHE_CD8_C16,FALSE
NA,NA,NA,0.6706418506908312,anova,NAS_1,OneYear_TPHE_CD8_C16,NA
3.728,0.1076,34.66,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C17,FALSE
0.9196,0.1259,7.306,2.751e-13,log_beta,NAS_1,OneYear_TPHE_CD8_C17,FALSE
-0.3108,0.2169,-1.433,0.1519,MODVaginal,NAS_1,OneYear_TPHE_CD8_C17,FALSE
-0.03793,0.02293,-1.654,0.09819,gaBirth,NAS_1,OneYear_TPHE_CD8_C17,FALSE
0.00809,0.09159,0.08833,0.9296,voi,NAS_1,OneYear_TPHE_CD8_C17,FALSE
NA,NA,NA,0.9296754955937677,anova,NAS_1,OneYear_TPHE_CD8_C17,NA
3.726,0.1071,34.78,0,log_alpha,NAS_1,OneYear_TPHE_CD8_C18,FALSE
