term,estimate,std.error,statistic,p.value,response,voi,produced_warning
voi,-0.522586182386829,0.24719500297284602,-2.1140645081900553,0.03450975803542915,NAS_11,Birth_TPHE_C5,TRUE
anova,NA,NA,NA,0.021557134028547125,NAS_11,Birth_TPHE_C5,NA
(Intercept),-2.151994181304431,0.308105231746289,-6.984607723495273,2.8565299340790978e-12,NAS_11,Birth_TPHE_C6,TRUE
MODVaginal,-0.27242327050631193,0.4302336980246353,-0.6331983565144005,0.5266041188351603,NAS_11,Birth_TPHE_C6,TRUE
voi,-0.37328397229267624,0.21734877123181323,-1.717442294139084,0.08589838955329232,NAS_11,Birth_TPHE_C6,TRUE
anova,NA,NA,NA,0.07506275071281002,NAS_11,Birth_TPHE_C6,NA
(Intercept),-2.153661504299055,0.3068311785866966,-7.01904387363466,2.233916342460326e-12,NAS_11,Birth_TPHE_C8,TRUE
MODVaginal,-0.2695639769012435,0.42875297109890437,-0.6287162890331569,0.5295348120973229,NAS_11,Birth_TPHE_C8,TRUE
voi,0.1960349277973922,0.220678079677653,0.888329860780657,0.37436334176833325,NAS_11,Birth_TPHE_C8,TRUE
anova,NA,NA,NA,0.35383640172212083,NAS_11,Birth_TPHE_C8,NA
(Intercept),-2.173173050878815,0.3079366880837294,-7.057207325318506,1.6988206957049796e-12,NAS_11,Birth_TPHE_C9,TRUE
MODVaginal,-0.22774412089659854,0.4313361668262791,-0.5279968117960361,0.5975015487818396,NAS_11,Birth_TPHE_C9,TRUE
voi,0.14986557302085532,0.22355279515704377,0.6703811192142606,0.5026148675174156,NAS_11,Birth_TPHE_C9,TRUE
anova,NA,NA,NA,0.4850521155133724,NAS_11,Birth_TPHE_C9,NA
(Intercept),-2.1618871894768215,0.30815618041415127,-7.01555680814618,2.290349829063001e-12,NAS_11,Birth_TPHE_C10,TRUE
MODVaginal,-0.24987984512133538,0.43024603093383834,-0.5807836148516637,0.5613862994964132,NAS_11,Birth_TPHE_C10,TRUE
voi,-0.09162485973261601,0.21899367698945726,-0.4183904347933616,0.6756616788965316,NAS_11,Birth_TPHE_C10,TRUE
anova,NA,NA,NA,0.6625200091766964,NAS_11,Birth_TPHE_C10,NA
(Intercept),-2.150213118468909,0.30874039102469486,-6.964469764815846,3.296429243491126e-12,NAS_11,Birth_TPHE_C11,TRUE
MODVaginal,-0.27393555214238513,0.4299196010753786,-0.6371785595659676,0.5240085416836342,NAS_11,Birth_TPHE_C11,TRUE
voi,-0.264724494284865,0.21469548002720495,-1.233023137009315,0.21756713211032302,NAS_11,Birth_TPHE_C11,TRUE
anova,NA,NA,NA,0.20646418001193703,NAS_11,Birth_TPHE_C11,NA
(Intercept),-2.1917043411424033,0.3088701005752232,-7.095877318849219,1.2853346138352613e-12,NAS_11,Birth_TPHE_C12,TRUE
MODVaginal,-0.1908288928713754,0.43414240654143804,-0.4395536809951348,0.6602603944137251,NAS_11,Birth_TPHE_C12,TRUE
voi,-0.2479574068585189,0.21869009222451527,-1.1338300895861195,0.25686582676173614,NAS_11,Birth_TPHE_C12,TRUE
anova,NA,NA,NA,0.2436818635184622,NAS_11,Birth_TPHE_C12,NA
(Intercept),-2.1333823340615803,0.31221946675885714,-6.832957458444765,8.318162980647166e-12,NAS_11,Birth_TPHE_C13,TRUE
MODVaginal,-0.30181601566830385,0.4349501194528949,-0.6939094902375134,0.48773897164037855,NAS_11,Birth_TPHE_C13,TRUE
voi,0.30167154347554936,0.22542792533470593,1.338217272893942,0.18082562004849226,NAS_11,Birth_TPHE_C13,TRUE
anova,NA,NA,NA,0.15886133564123295,NAS_11,Birth_TPHE_C13,NA
(Intercept),-2.205975562140302,0.3127043613537544,-7.054508458373366,1.7321191610205752e-12,NAS_11,Birth_TPHE_C14,TRUE
MODVaginal,-0.10437146529660259,0.44454617531263463,-0.23478205660683413,0.81437789526758,NAS_11,Birth_TPHE_C14,TRUE
voi,0.4209012689678025,0.2790336855629012,1.5084245764761646,0.1314458969038605,NAS_11,Birth_TPHE_C14,TRUE
anova,NA,NA,NA,0.08974712746413799,NAS_11,Birth_TPHE_C14,NA
(Intercept),-2.193819415213864,0.30806943737177495,-7.121184866405251,1.070031535121394e-12,NAS_11,Birth_TPHE_C15,TRUE
MODVaginal,-0.19377821840321577,0.4317719826255833,-0.44879757418455074,0.6535776888297657,NAS_11,Birth_TPHE_C15,TRUE
voi,-0.31567552141447164,0.23446358444792914,-1.3463733490118097,0.17818214144115546,NAS_11,Birth_TPHE_C15,TRUE
anova,NA,NA,NA,0.14577220680456807,NAS_11,Birth_TPHE_C15,NA
(Intercept),-2.2025253189080214,0.31036402132228397,-7.096587128637907,1.278753416697118e-12,NAS_11,Birth_TPHE_C17,TRUE
MODVaginal,-0.18158150632203632,0.4347461759377855,-0.4176724635480672,0.6761866078902016,NAS_11,Birth_TPHE_C17,TRUE
voi,-0.27214820554983116,0.25293029357063473,-1.0759810606625873,0.2819357267519181,NAS_11,Birth_TPHE_C17,TRUE
anova,NA,NA,NA,0.24034626766141204,NAS_11,Birth_TPHE_C17,NA
(Intercept),-2.1982015628498157,0.3086960637159725,-7.120925146853684,1.0720500556295013e-12,NAS_11,Birth_TPHE_C21,TRUE
MODVaginal,-0.19152370270758207,0.432086458613221,-0.4432531936369316,0.6575826072092382,NAS_11,Birth_TPHE_C21,TRUE
voi,-0.38925205107297123,0.2654028546049921,-1.466646060202736,0.14247236327025375,NAS_11,Birth_TPHE_C21,TRUE
anova,NA,NA,NA,0.08845273685602187,NAS_11,Birth_TPHE_C21,NA
(Intercept),-2.1297349315591743,0.31919623843388334,-6.67218054325636,2.5203023961031352e-11,NAS_11,Birth_TPHE_C22,TRUE
MODVaginal,-0.2463687205875972,0.4426129981842303,-0.5566233291798862,0.5777848110141388,NAS_11,Birth_TPHE_C22,TRUE
voi,0.6859414339811817,0.24849220477465106,2.760414293894,0.00577281027776855,NAS_11,Birth_TPHE_C22,TRUE
anova,NA,NA,NA,0.0026457752764953426,NAS_11,Birth_TPHE_C22,NA
(Intercept),-2.090625314729071,0.31338456120298047,-6.671117768864703,2.5386239527724066e-11,NAS_11,Birth_TPHE_C24,TRUE
MODVaginal,-0.40057430790050125,0.4439183772619199,-0.9023602725600953,0.36686551758345115,NAS_11,Birth_TPHE_C24,TRUE
voi,-0.5030458892558252,0.2421215664399219,-2.077658329460077,0.03774083965481749,NAS_11,Birth_TPHE_C24,TRUE
anova,NA,NA,NA,0.02259975735401105,NAS_11,Birth_TPHE_C24,NA
(Intercept),-2.118587141460964,0.3133461580356012,-6.761171589728757,1.3688029243516607e-11,NAS_11,Birth_TPHE_C25,TRUE
MODVaginal,-0.33914249864198415,0.443152186314216,-0.7652957812590278,0.44409543561259823,NAS_11,Birth_TPHE_C25,TRUE
voi,0.16589496166180798,0.2214251391852933,0.7492146658333294,0.4537278310559451,NAS_11,Birth_TPHE_C25,TRUE
anova,NA,NA,NA,0.43433538640746544,NAS_11,Birth_TPHE_C25,NA
(Intercept),-2.052575226471191,0.31942053416876376,-6.425933861179778,1.3106238209773594e-10,NAS_11,Birth_TPHE_C26,TRUE
MODVaginal,-0.46276690379038904,0.45041316988692415,-1.0274275592486923,0.30421917996150577,NAS_11,Birth_TPHE_C26,TRUE
voi,-0.3939336611538215,0.22700420002137442,-1.7353584696526727,0.08267733128633296,NAS_11,Birth_TPHE_C26,TRUE
anova,NA,NA,NA,0.06933602179962929,NAS_11,Birth_TPHE_C26,NA
(Intercept),-2.103148622929326,0.3141108095045584,-6.695562710008567,2.1484328840149664e-11,NAS_11,Birth_TPHE_C27,TRUE
MODVaginal,-0.35563258319730295,0.440640114863386,-0.8070817231598663,0.4196194012527718,NAS_11,Birth_TPHE_C27,TRUE
voi,-0.4607284305069307,0.22521762922035166,-2.045703225372986,0.04078557822516435,NAS_11,Birth_TPHE_C27,TRUE
anova,NA,NA,NA,0.032065590975352394,NAS_11,Birth_TPHE_C27,NA
(Intercept),-2.1399083514338435,0.2958577454119448,-7.232896162492854,4.728009093501917e-13,NAS_11,Discharge_TPHE_C1,TRUE
MODVaginal,-0.4681548388775517,0.4109084946559169,-1.1393165265896275,0.25457115773474653,NAS_11,Discharge_TPHE_C1,TRUE
voi,0.2422131853400534,0.22105413754274217,1.095718849837045,0.27320183097702117,NAS_11,Discharge_TPHE_C1,TRUE
anova,NA,NA,NA,0.23709626146797447,NAS_11,Discharge_TPHE_C1,NA
(Intercept),-2.152363873654589,0.29500172374790923,-7.296106091549045,2.962153670818502e-13,NAS_11,Discharge_TPHE_C2,TRUE
MODVaginal,-0.44647584932629114,0.40966442344075177,-1.0898575120982241,0.27577591507749066,NAS_11,Discharge_TPHE_C2,TRUE
voi,-0.13656995365771024,0.204691262431531,-0.6671997233071575,0.504644567855501,NAS_11,Discharge_TPHE_C2,TRUE
anova,NA,NA,NA,0.494990799940678,NAS_11,Discharge_TPHE_C2,NA
(Intercept),-2.1213752325064714,0.2988226198598569,-7.099111953109048,1.255610694142454e-12,NAS_11,Discharge_TPHE_C3,TRUE
MODVaginal,-0.5122207056684982,0.42051661736659535,-1.2180748263319108,0.2231955391624714,NAS_11,Discharge_TPHE_C3,TRUE
voi,-0.12541480332368776,0.21145764183277885,-0.5930965759225957,0.5531165218498226,NAS_11,Discharge_TPHE_C3,TRUE
anova,NA,NA,NA,0.5350488474498882,NAS_11,Discharge_TPHE_C3,NA
(Intercept),-2.1410735732963557,0.2952697168862094,-7.251246744418018,4.129525914800719e-13,NAS_11,Discharge_TPHE_C4,TRUE
MODVaginal,-0.46929358310633024,0.4100259542865048,-1.1445460420254576,0.25239725491272175,NAS_11,Discharge_TPHE_C4,TRUE
voi,0.13652252400077242,0.20658515581200101,0.6608535035547869,0.5087062668537542,NAS_11,Discharge_TPHE_C4,TRUE
anova,NA,NA,NA,0.4946833723403609,NAS_11,Discharge_TPHE_C4,NA
(Intercept),-2.0784773902269746,0.30306052435967834,-6.85829140769319,6.968899292970233e-12,NAS_11,Discharge_TPHE_C5,TRUE
MODVaginal,-0.6075442144630717,0.42681800693948824,-1.4234268577829843,0.15461245128604803,NAS_11,Discharge_TPHE_C5,TRUE
voi,-0.681791190203874,0.2280741412207771,-2.9893401617323034,0.002795806840881034,NAS_11,Discharge_TPHE_C5,TRUE
anova,NA,NA,NA,0.0012615948054376105,NAS_11,Discharge_TPHE_C5,NA
(Intercept),-2.145388444968943,0.29528458169753835,-7.265494299212942,3.716766067291253e-13,NAS_11,Discharge_TPHE_C6,TRUE
MODVaginal,-0.4613039143764849,0.4097387005681722,-1.1258490197211266,0.26022943117969166,NAS_11,Discharge_TPHE_C6,TRUE
voi,-0.05851561287108535,0.2040061681134384,-0.2868325669376208,0.7742405253965238,NAS_11,Discharge_TPHE_C6,TRUE
anova,NA,NA,NA,0.767141082655699,NAS_11,Discharge_TPHE_C6,NA
(Intercept),-2.1329489981115737,0.29609206626950835,-7.203668186671793,5.861390329747704e-13,NAS_11,Discharge_TPHE_C8,TRUE
MODVaginal,-0.4814874229222442,0.4111437047505723,-1.1710927769509378,0.24156148689557472,NAS_11,Discharge_TPHE_C8,TRUE
voi,0.2768656390819149,0.2115380110980789,1.3088221716972988,0.19059459473753004,NAS_11,Discharge_TPHE_C8,TRUE
anova,NA,NA,NA,0.1730247803752008,NAS_11,Discharge_TPHE_C8,NA
(Intercept),-2.149590959525785,0.29510214922750627,-7.28422671658883,3.23520561700461e-13,NAS_11,Discharge_TPHE_C9,TRUE
MODVaginal,-0.4530568440822218,0.40953806892515515,-1.1062630765224903,0.26861266842769826,NAS_11,Discharge_TPHE_C9,TRUE
voi,0.1088900054236035,0.20530136095455861,0.5303910549706741,0.5958408266208399,NAS_11,Discharge_TPHE_C9,TRUE
anova,NA,NA,NA,0.5846439838534907,NAS_11,Discharge_TPHE_C9,NA
(Intercept),-2.1211450239624705,0.2962475551795375,-7.160042291916889,8.065217538085469e-13,NAS_11,Discharge_TPHE_C10,TRUE
MODVaginal,-0.5011910139003001,0.41141786507226435,-1.2182043038220212,0.22314634457079496,NAS_11,Discharge_TPHE_C10,TRUE
voi,0.2770107923997171,0.28971536040568674,0.9561481034758409,0.33899741480123036,NAS_11,Discharge_TPHE_C10,TRUE
anova,NA,NA,NA,0.22543302336387225,NAS_11,Discharge_TPHE_C10,NA
(Intercept),-2.1615665585638384,0.2969034407398977,-7.280368840378239,3.329087129617802e-13,NAS_11,Discharge_TPHE_C11,TRUE
MODVaginal,-0.41505637990652056,0.41413582728016396,-1.0022228277915541,0.31623598492801425,NAS_11,Discharge_TPHE_C11,TRUE
voi,0.21120048898154517,0.22932772589160721,0.9209548830627223,0.3570739826951674,NAS_11,Discharge_TPHE_C11,TRUE
anova,NA,NA,NA,0.3282235555742894,NAS_11,Discharge_TPHE_C11,NA
(Intercept),-2.064843237423589,0.3025825753907519,-6.824065248162663,8.849965428168505e-12,NAS_11,Discharge_TPHE_C12,TRUE
MODVaginal,-0.61999932915279,0.42180697111628995,-1.4698650605797112,0.14159830407764687,NAS_11,Discharge_TPHE_C12,TRUE
voi,-0.44243102196572126,0.215724620026638,-2.0509064839752145,0.040276054597441345,NAS_11,Discharge_TPHE_C12,TRUE
anova,NA,NA,NA,0.029682258435474174,NAS_11,Discharge_TPHE_C12,NA
(Intercept),-2.1405851217813043,0.29666453077464155,-7.215507415705789,5.373323206069274e-13,NAS_11,Discharge_TPHE_C13,TRUE
MODVaginal,-0.4702409641582432,0.41122758118712727,-1.1435054108013785,0.2528288094895595,NAS_11,Discharge_TPHE_C13,TRUE
voi,0.16351963003727113,0.20693864406951126,0.7901841184498359,0.429420249581098,NAS_11,Discharge_TPHE_C13,TRUE
anova,NA,NA,NA,0.41446098712079443,NAS_11,Discharge_TPHE_C13,NA
(Intercept),-2.1147457069146127,0.29824907558094677,-7.0905356631714245,1.335938829464836e-12,NAS_11,Discharge_TPHE_C14,TRUE
MODVaginal,-0.5242390695922903,0.4168811325409819,-1.2575264953751641,0.20856305106384526,NAS_11,Discharge_TPHE_C14,TRUE
voi,-0.17796654414117624,0.20744884232550984,-0.8578815969574193,0.39095784705288394,NAS_11,Discharge_TPHE_C14,TRUE
anova,NA,NA,NA,0.3725300719561573,NAS_11,Discharge_TPHE_C14,NA
(Intercept),-2.126539771171739,0.2974344300344146,-7.149608641224515,8.702565020390393e-13,NAS_11,Discharge_TPHE_C15,TRUE
MODVaginal,-0.5009039204340998,0.4137166866258564,-1.2107414001579562,0.22599453018512647,NAS_11,Discharge_TPHE_C15,TRUE
voi,-0.35210635653337974,0.2086329147281431,-1.687683637992539,0.0914719743073545,NAS_11,Discharge_TPHE_C15,TRUE
anova,NA,NA,NA,0.07981933972808078,NAS_11,Discharge_TPHE_C15,NA
(Intercept),-2.0501672839212497,0.30510298552085685,-6.719591027342144,1.8223531267425333e-11,NAS_11,Discharge_TPHE_C17,TRUE
MODVaginal,-0.6590786440280194,0.4224088072429777,-1.5602862268184305,0.11869225671598614,NAS_11,Discharge_TPHE_C17,TRUE
voi,-0.6295059403015484,0.23078968424225668,-2.727617321235055,0.006379356767256736,NAS_11,Discharge_TPHE_C17,TRUE
anova,NA,NA,NA,0.00273879928623033,NAS_11,Discharge_TPHE_C17,NA
(Intercept),-2.1150040482595402,0.29642543901738816,-7.135028812879569,9.6766887575527e-13,NAS_11,Discharge_TPHE_C21,TRUE
MODVaginal,-0.5306062302318375,0.4150974773105134,-1.2782689831548117,0.20115460027898077,NAS_11,Discharge_TPHE_C21,TRUE
voi,-0.4262746444676446,0.2134339495159655,-1.9972204301816474,0.045801242647636124,NAS_11,Discharge_TPHE_C21,TRUE
anova,NA,NA,NA,0.03583530665597112,NAS_11,Discharge_TPHE_C21,NA
(Intercept),-2.0849605837868266,0.3041772671270374,-6.854426050570235,7.15993970208404e-12,NAS_11,Discharge_TPHE_C22,TRUE
MODVaginal,-0.5548678634712046,0.42412598285610514,-1.3082618983507475,0.19078449372985123,NAS_11,Discharge_TPHE_C22,TRUE
voi,0.5301272491621164,0.225458131888315,2.351333459219493,0.01870626141990169,NAS_11,Discharge_TPHE_C22,TRUE
anova,NA,NA,NA,0.012095215676423432,NAS_11,Discharge_TPHE_C22,NA
(Intercept),-2.088085371714151,0.3014002717567962,-6.9279478732489475,4.269890069759061e-12,NAS_11,Discharge_TPHE_C24,TRUE
MODVaginal,-0.5782374043124724,0.42687645107193134,-1.354577894518327,0.1755520803194055,NAS_11,Discharge_TPHE_C24,TRUE
voi,-0.23195108852670118,0.21337032578085252,-1.0870822251306516,0.27700047255122495,NAS_11,Discharge_TPHE_C24,TRUE
anova,NA,NA,NA,0.256163344189403,NAS_11,Discharge_TPHE_C24,NA
(Intercept),-2.140718032311795,0.29840852970629556,-7.1737829827410335,7.295322474090545e-13,NAS_11,Discharge_TPHE_C25,TRUE
MODVaginal,-0.4706176949175196,0.4188024808504587,-1.1237223188407104,0.2611308450268045,NAS_11,Discharge_TPHE_C25,TRUE
voi,0.03204262517456597,0.20923833155139512,0.15313936474730183,0.87828837340023,NAS_11,Discharge_TPHE_C25,TRUE
anova,NA,NA,NA,0.8660201910479242,NAS_11,Discharge_TPHE_C25,NA
(Intercept),-2.0172853548975826,0.30867194066991466,-6.535370045360918,6.345245763805417e-11,NAS_11,Discharge_TPHE_C26,TRUE
MODVaginal,-0.712890682760749,0.43873807317921804,-1.624866238744554,0.10419106331313452,NAS_11,Discharge_TPHE_C26,TRUE
voi,-0.45031410451568427,0.22280984266508908,-2.0210691732885535,0.04327260492805928,NAS_11,Discharge_TPHE_C26,TRUE
anova,NA,NA,NA,0.0315860796940746,NAS_11,Discharge_TPHE_C26,NA
(Intercept),-2.0869275994459526,0.3017494735574361,-6.916093588639582,4.642677479713398e-12,NAS_11,Discharge_TPHE_C27,TRUE
MODVaginal,-0.5712402622376852,0.4217311724464138,-1.3545127786594158,0.17557283932674378,NAS_11,Discharge_TPHE_C27,TRUE
voi,-0.3547277613872615,0.21269115111582093,-1.6678068623273121,0.09535407319572455,NAS_11,Discharge_TPHE_C27,TRUE
anova,NA,NA,NA,0.08123561986139029,NAS_11,Discharge_TPHE_C27,NA
(Intercept),-2.144970289990176,0.32480313641979314,-6.60390879729037,4.004559441713033e-11,NAS_11,OneYear_TPHE_C1,TRUE
MODVaginal,-0.418837891977842,0.4325473274034554,-0.968305351675827,0.3328918928180355,NAS_11,OneYear_TPHE_C1,TRUE
voi,0.019297081638127794,0.21542612390892316,0.08957633033534096,0.9286238944313929,NAS_11,OneYear_TPHE_C1,TRUE
anova,NA,NA,NA,0.9288747954949941,NAS_11,OneYear_TPHE_C1,NA
(Intercept),-2.136614105575115,0.3267484342052138,-6.5390186513739135,6.192380328600657e-11,NAS_11,OneYear_TPHE_C2,TRUE
MODVaginal,-0.43417697573072567,0.43688888282228094,-0.9937926845974279,0.32032380833053004,NAS_11,OneYear_TPHE_C2,TRUE
voi,0.04509951072573976,0.21765316163427828,0.20720815809475943,0.8358472963377725,NAS_11,OneYear_TPHE_C2,TRUE
anova,NA,NA,NA,0.8250615828570177,NAS_11,OneYear_TPHE_C2,NA
(Intercept),-2.138286826296482,0.3257047293709181,-6.565108312754539,5.199505397919977e-11,NAS_11,OneYear_TPHE_C3,TRUE
MODVaginal,-0.4292186635726415,0.43347353887755985,-0.9901842328924253,0.32208407775130293,NAS_11,OneYear_TPHE_C3,TRUE
voi,-0.1258678401231296,0.21511319275288715,-0.5851237597859523,0.5584645038607938,NAS_11,OneYear_TPHE_C3,TRUE
anova,NA,NA,NA,0.5459417219133159,NAS_11,OneYear_TPHE_C3,NA
(Intercept),-2.1464708213344847,0.325042992116148,-6.603652050333956,4.0115044457663686e-11,NAS_11,OneYear_TPHE_C4,TRUE
MODVaginal,-0.4154191653093311,0.4328677468039448,-0.9596907332009734,0.33721088851922215,NAS_11,OneYear_TPHE_C4,TRUE
voi,-0.052716702942311115,0.21619300231284105,-0.24384093091980683,0.8073540186336071,NAS_11,OneYear_TPHE_C4,TRUE
anova,NA,NA,NA,0.8037061584506202,NAS_11,OneYear_TPHE_C4,NA
(Intercept),-2.141809876014617,0.32490877428177,-6.5920345818582895,4.3383950242994214e-11,NAS_11,OneYear_TPHE_C5,TRUE
MODVaginal,-0.42377179064846227,0.43228419438680876,-0.980308316036349,0.3269339509999303,NAS_11,OneYear_TPHE_C5,TRUE
voi,-0.09501047943254519,0.21680821270626233,-0.4382236182227468,0.6612241891876733,NAS_11,OneYear_TPHE_C5,TRUE
anova,NA,NA,NA,0.6524739033048366,NAS_11,OneYear_TPHE_C5,NA
(Intercept),-2.1424888275463116,0.32559174620324594,-6.5802921988350835,4.6952461917314395e-11,NAS_11,OneYear_TPHE_C6,TRUE
MODVaginal,-0.42328196342991614,0.4346414591457189,-0.973864675178181,0.33012373527788413,NAS_11,OneYear_TPHE_C6,TRUE
voi,0.010438593925805054,0.21603912993425792,0.048318070568889926,0.961462753142023,NAS_11,OneYear_TPHE_C6,TRUE
anova,NA,NA,NA,0.9558738790634905,NAS_11,OneYear_TPHE_C6,NA
(Intercept),-2.1438437735547673,0.3247027039314021,-6.602482047724751,4.043302523903916e-11,NAS_11,OneYear_TPHE_C8,TRUE
MODVaginal,-0.4207891169811586,0.4320543874312337,-0.9739262676695579,0.33009315019439,NAS_11,OneYear_TPHE_C8,TRUE
voi,-0.025310659939163992,0.2193179383011512,-0.11540624599712068,0.9081231284535308,NAS_11,OneYear_TPHE_C8,TRUE
anova,NA,NA,NA,0.905684496364537,NAS_11,OneYear_TPHE_C8,NA
(Intercept),-2.145732419980913,0.3251874537693793,-6.59844774178358,4.154848784738332e-11,NAS_11,OneYear_TPHE_C9,TRUE
MODVaginal,-0.41743807815411305,0.4335680662095946,-0.9627971031250165,0.3356493547882624,NAS_11,OneYear_TPHE_C9,TRUE
voi,0.019734411959293808,0.21548327746633605,0.09158210414901835,0.9270300705081057,NAS_11,OneYear_TPHE_C9,TRUE
anova,NA,NA,NA,0.92876538891513,NAS_11,OneYear_TPHE_C9,NA
(Intercept),-2.1498443134986434,0.3269671850866875,-6.5751072632217324,4.861810681782381e-11,NAS_11,OneYear_TPHE_C10,TRUE
MODVaginal,-0.4167001709224848,0.43505791100501756,-0.9578039161726195,0.33816164407981825,NAS_11,OneYear_TPHE_C10,TRUE
voi,-0.25659123619156043,0.2592766589191089,-0.9896426360215237,0.3223488225365319,NAS_11,OneYear_TPHE_C10,TRUE
anova,NA,NA,NA,0.26626615237348905,NAS_11,OneYear_TPHE_C10,NA
(Intercept),-2.143775723710816,0.32459140452124796,-6.604536330445198,3.987634154980837e-11,NAS_11,OneYear_TPHE_C11,TRUE
MODVaginal,-0.4208204555578409,0.4320200757399261,-0.9740761580051495,0.3300187265720018,NAS_11,OneYear_TPHE_C11,TRUE
voi,0.005348475874085951,0.21692971593854934,0.024655339868702164,0.9803298778622055,NAS_11,OneYear_TPHE_C11,TRUE
anova,NA,NA,NA,0.980379735315123,NAS_11,OneYear_TPHE_C11,NA
(Intercept),-2.248664270704153,0.33406517618091824,-6.731214239123068,1.6825301091065425e-11,NAS_11,OneYear_TPHE_C12,TRUE
MODVaginal,-0.26635362594040385,0.4510603716097044,-0.5905054904066712,0.5548518059390531,NAS_11,OneYear_TPHE_C12,TRUE
voi,-0.7901410644940671,0.29509619034092704,-2.6775712135802587,0.0074158086182835965,NAS_11,OneYear_TPHE_C12,TRUE
anova,NA,NA,NA,0.0017369832798010188,NAS_11,OneYear_TPHE_C12,NA
(Intercept),-2.133550259945193,0.3278453066819883,-6.507795647703897,7.626156137427234e-11,NAS_11,OneYear_TPHE_C13,TRUE
MODVaginal,-0.43494822358912644,0.43482639510562276,-1.0002801772957552,0.317174937450955,NAS_11,OneYear_TPHE_C13,TRUE
voi,0.2393179770136716,0.21879847404100766,1.0937826603343592,0.2740503107256622,NAS_11,OneYear_TPHE_C13,TRUE
anova,NA,NA,NA,0.25743070241293997,NAS_11,OneYear_TPHE_C13,NA
(Intercept),-2.1475372873711898,0.3251665023447667,-6.604423493457529,3.990672327380811e-11,NAS_11,OneYear_TPHE_C14,TRUE
MODVaginal,-0.41217078263900586,0.4333136056168295,-0.9512066487094804,0.3414994839808943,NAS_11,OneYear_TPHE_C14,TRUE
voi,0.1124718293513492,0.2216170007628145,0.5075054213540329,0.6118002334507137,NAS_11,OneYear_TPHE_C14,TRUE
anova,NA,NA,NA,0.6003048969758717,NAS_11,OneYear_TPHE_C14,NA
(Intercept),-2.1705924881510095,0.32676760773832375,-6.64261829125127,3.081591636779694e-11,NAS_11,OneYear_TPHE_C15,TRUE
MODVaginal,-0.36429561438539965,0.43668210332076385,-0.8342352746199153,0.40414841714141214,NAS_11,OneYear_TPHE_C15,TRUE
voi,-0.2864245129860389,0.22030629434283064,-1.3001195169681266,0.19356000944429183,NAS_11,OneYear_TPHE_C15,TRUE
anova,NA,NA,NA,0.17924266700210503,NAS_11,OneYear_TPHE_C15,NA
(Intercept),-2.1609809892759446,0.32551932264738814,-6.63856440748613,3.16752935458683e-11,NAS_11,OneYear_TPHE_C16,TRUE
MODVaginal,-0.39439317551568887,0.4335153452515844,-0.9097559748128603,0.3629512171199984,NAS_11,OneYear_TPHE_C16,TRUE
voi,-0.2696942088614162,0.2768746561139975,-0.9740660725204662,0.3300237338808195,NAS_11,OneYear_TPHE_C16,TRUE
anova,NA,NA,NA,0.24212161370908938,NAS_11,OneYear_TPHE_C16,NA
(Intercept),-2.164216908071614,0.3314250731218759,-6.5300337348820925,6.575487922492232e-11,NAS_11,OneYear_TPHE_C17,TRUE
MODVaginal,-0.3682758200617527,0.4403565691095318,-0.836312765372077,0.4029789735824382,NAS_11,OneYear_TPHE_C17,TRUE
voi,-0.48398407074025135,0.2299421629257332,-2.104807855080361,0.03530803713764424,NAS_11,OneYear_TPHE_C17,TRUE
anova,NA,NA,NA,0.02625440046592615,NAS_11,OneYear_TPHE_C17,NA
(Intercept),-2.151985260596348,0.32610084652981813,-6.599140368682158,4.135486245769305e-11,NAS_11,OneYear_TPHE_C21,TRUE
MODVaginal,-0.4076324403728436,0.43466754667133756,-0.9378027954800686,0.34834576422372826,NAS_11,OneYear_TPHE_C21,TRUE
voi,-0.27587219965441545,0.2238523607253463,-1.232384589380741,0.21780545478137556,NAS_11,OneYear_TPHE_C21,TRUE
anova,NA,NA,NA,0.19776504206702966,NAS_11,OneYear_TPHE_C21,NA
(Intercept),-2.0924265015751207,0.3330320336218044,-6.282958665625866,3.3218940777334407e-10,NAS_11,OneYear_TPHE_C22,TRUE
MODVaginal,-0.5019415737880912,0.44444984636285556,-1.129354814487434,0.2587481861186246,NAS_11,OneYear_TPHE_C22,TRUE
voi,0.38200702621058685,0.23362930033676352,1.6350989608749638,0.10202830397994012,NAS_11,OneYear_TPHE_C22,TRUE
anova,NA,NA,NA,0.08244967911949147,NAS_11,OneYear_TPHE_C22,NA
(Intercept),-2.098861191249197,0.3316696965881729,-6.328166886633925,2.480907441449783e-10,NAS_11,OneYear_TPHE_C23,TRUE
MODVaginal,-0.5007786446887141,0.44151286111942484,-1.1342334250898718,0.256696646739708,NAS_11,OneYear_TPHE_C23,TRUE
voi,-0.38418537934251934,0.24145659173210432,-1.5911157222362038,0.11158353485465705,NAS_11,OneYear_TPHE_C23,TRUE
anova,NA,NA,NA,0.07923976425702806,NAS_11,OneYear_TPHE_C23,NA
(Intercept),-2.150174009608325,0.32517313734109493,-6.61239740524098,3.781451859055306e-11,NAS_11,OneYear_TPHE_C24,TRUE
MODVaginal,-0.409581421421497,0.43357133710513307,-0.9446690460586905,0.3448278647047387,NAS_11,OneYear_TPHE_C24,TRUE
voi,0.0624518519940591,0.21726856789853474,0.2874408047059267,0.7737748211507813,NAS_11,OneYear_TPHE_C24,TRUE
anova,NA,NA,NA,0.7709164483071503,NAS_11,OneYear_TPHE_C24,NA
