"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"H160VJ65.03",0.0104871940444881,3.48941202237385e-09,7.88234305640689e-38,0.989512802450079,3.22249472273266e-29,1.74853844196772e-34,1.93467486761762e-63,1.39706274317638e-22,1.60204751615605e-11,1.10081633242112e-25,1.72757202684353e-48,7.79694460767074e-58,4.70006086088228e-65
"H160VRSD.03",0.00150008887967226,0.023063925536366,2.89048888003566e-22,9.70565024998794e-09,3.04822079430393e-18,6.0851117002034e-17,3.7999545974674e-46,2.66574755737016e-08,0.975435949220708,1.28258761894904e-13,9.26323770404903e-40,5.86484521386841e-38,9.53111681031637e-44
"H160VRT9.03",0.000309070917980382,5.25271104367084e-11,1.48657424652944e-35,0.999690927305316,3.50114874014045e-28,1.88283665613043e-28,1.62688113120484e-59,1.01900509111361e-20,1.72417672542586e-09,1.91635102814751e-29,7.97722483886571e-47,4.02333767544224e-53,5.68543953745763e-65
"H160VSGT.03",1.84691609268597e-05,1.39684588678393e-11,6.38367185686833e-38,0.999981530791282,8.25645596250487e-30,1.2535498667909e-32,1.19806050145714e-62,4.96139695858974e-22,3.38227296032537e-11,1.49936789538633e-29,2.55752979850106e-49,6.70854227832782e-55,3.17568719890688e-65
"H160VV0J.03",2.88957197157704e-11,3.82623284687711e-06,4.39424645176388e-15,6.52393882944566e-22,4.40143648577992e-17,1.06698803783726e-13,8.08191509355455e-42,0.331445501405956,0.668500424184948,5.02481472423245e-05,3.13067028181122e-37,3.35370867584632e-31,3.44850468387559e-42
"H160VVT0.03",1.44562894489265e-55,7.3931155071946e-35,2.0626369844583e-14,1.16045419639752e-62,9.31806697484987e-08,1.61336067714139e-10,0.00011717080302455,1.2172526796957e-24,3.57645932945654e-24,4.16058971894304e-27,0.999882735854949,4.41956536537168e-17,8.01471766498062e-29
"H160VZFD.03",0.0166751877825608,1.18231277726015e-09,5.96304146348459e-35,0.983324810202054,4.44181254629204e-24,2.16623241729407e-30,2.22163991424402e-56,1.73243680976498e-20,8.33072749742494e-10,4.78633079341098e-25,4.0839380063217e-39,2.21295910539962e-52,2.30698723776022e-58
"H160WCN1.04",1.50011083243645e-05,0.999983677873392,1.34453871702099e-17,4.18574063752418e-17,1.58492441946969e-13,1.64648533219225e-21,4.32548746078619e-40,6.40994303415835e-12,6.55716106906282e-08,1.25544010443033e-06,6.86020131896417e-36,1.47986103558083e-41,7.58121387266524e-43
"H160YQD3.03",7.34539194357249e-100,3.35705236879579e-64,5.1087181184647e-16,1.17901545499733e-111,2.41223232650348e-26,5.96093871031336e-14,0.999998365633667,3.76371361619571e-33,8.23686096299217e-46,1.598658647099e-44,6.51108184650527e-07,9.83258088464116e-07,2.33551894065211e-44
"J160SNMH.04",5.88788803693039e-33,1.08659950433211e-17,2.57876181949515e-15,3.51834331971193e-43,3.12299600956822e-05,6.63774042789776e-22,1.16330112173185e-11,7.3652942552596e-26,1.5417499261944e-23,6.75547039502304e-19,0.999968770028269,2.2569066558165e-30,1.09538684208419e-32
"J160TVWK.04",1.90939533096274e-58,1.63921081141973e-32,0.00825954050114826,3.61701310983359e-74,8.7161767178325e-08,5.27429799761103e-06,0.984139515907811,3.35605332366328e-15,1.39574594791561e-21,2.54856095832033e-15,0.00759557313714696,8.99412277719923e-09,7.99140234238116e-27
"J160TY5W.04",3.82324587597459e-13,6.7544381573419e-08,3.96389741343882e-15,5.90157161002918e-27,2.58071272665893e-20,1.61454353775888e-16,1.87093480883539e-45,0.999848053778725,0.000123265109659349,2.86135668475596e-05,2.08660926745147e-40,1.17146152693673e-36,4.00252961581298e-44
"J160TYZZ.04",1.74050845165598e-52,1.50805210670837e-28,0.999962574208437,4.86664737038156e-66,6.03773258298874e-21,3.61543712988932e-11,1.22613672868723e-13,3.7408003739303e-05,2.44919884783931e-24,1.77515468602765e-08,1.09089130537174e-20,2.6697639852952e-16,6.72557092554614e-38
"J160TZ0W.04",7.29193895130736e-49,3.48644931272789e-28,0.816988248895094,3.3871472096995e-66,6.0578914414513e-20,2.32815296305404e-06,5.04002639069149e-18,0.183009421668838,1.62009027833014e-17,8.96776332066557e-10,1.31794241444263e-26,3.86329109690172e-10,4.64752804667812e-40
"J160TZNF.04",3.99624789912467e-09,0.971074242580476,4.69247493703711e-09,6.54899910603199e-23,1.38724133538284e-06,3.59240203209824e-14,7.86459388443716e-26,2.1152374179437e-08,0.00179318806841508,0.0271311522686404,1.1896080174769e-23,1.23183884888966e-29,2.63874294137041e-33
"J160TZXP.04",0.970817059554394,9.82075697861591e-05,1.05685293598916e-28,0.0290846792389829,1.92129337962922e-21,1.58066004001869e-28,7.22030982961903e-54,3.60914746980991e-18,5.36368371507391e-08,6.61859541164866e-18,1.25520884908898e-41,2.59768060646903e-53,3.45788942359163e-56
"J160V0ZN.04",0.993914676710516,0.000138605356179837,2.21560572096452e-30,0.00594623932101312,9.36203724778796e-22,2.82383176052367e-26,2.72577862457137e-55,7.68238900068428e-16,4.78612289672233e-07,2.47131445282481e-16,4.30153564196034e-43,5.14929281746157e-48,2.13461815973057e-57
"J160V1CJ.04",5.5184331541937e-24,2.07204001895923e-08,2.61998841381607e-10,6.19316784222263e-44,1.00501095457879e-08,9.83538229140043e-17,5.04199228612185e-27,3.19050331373326e-10,2.00087570119194e-08,0.999999948639684,6.68519086088961e-26,7.4823794797451e-32,4.14503940181594e-33
"J160V5XQ.03",1.50995659467454e-18,3.69547975714059e-07,1.20984947035465e-06,7.67569909339395e-30,0.999835757795189,8.57733357423052e-10,2.10667866951955e-11,2.57404567094941e-09,0.000138754933042547,2.39014925684858e-05,2.92890761642422e-09,1.6985449432351e-23,1.18722667747916e-18
"J160V660.03",4.54232346260241e-43,3.66460010885759e-25,9.03723980522393e-05,1.65585732061892e-55,2.41877316559749e-22,2.03631926891321e-07,2.55237002239264e-25,0.999909423751396,2.1527879546344e-13,2.17112091688952e-10,4.3837119693545e-32,1.29746328912916e-12,7.03567201703563e-44
"J160VFZT.03",0.000102847140815936,0.999616844350175,3.03639102255003e-16,3.4636405429261e-15,7.54356845730298e-08,3.21995964500135e-16,7.1980304702842e-33,4.17029365924129e-14,0.000280232863796487,2.09482218668099e-10,2.18972056166621e-23,5.01223226335894e-36,3.9006734771355e-40
"J160VRQL.03",1.32092779262315e-12,0.00239662807316894,7.32327685847204e-13,9.75323273317835e-15,1.25671644069009e-11,1.62461367634451e-10,2.19416033012321e-30,1.73428178854466e-07,0.997603197394326,9.27234119652523e-10,3.78164376551877e-29,1.1449774689235e-27,4.93071614319851e-42
"J160VSK5.03",0.00273891984302499,0.997235521099041,1.22676955564638e-21,6.00803060898087e-08,2.34504296914153e-14,2.88031332786825e-24,1.60259347031472e-42,3.60357817617184e-17,2.54985320069231e-05,4.45597577670885e-10,7.60214582594773e-35,9.16781793952427e-45,1.98564416780828e-47
"J160VT46.03",4.76098938327912e-09,0.999967003792809,7.51145275255011e-12,2.60055816234362e-23,2.50999030345042e-06,5.84933682626979e-13,4.08279759032877e-26,3.70266617349754e-14,2.56008616574658e-05,4.88058610697151e-06,9.83962735078078e-21,4.33848079184155e-32,4.64528968936816e-40
"J160VV96.03",8.03097357867504e-11,0.999971748278327,5.6293656768935e-12,5.34711737566586e-24,1.8462444937286e-05,3.33297121901435e-14,1.33847476276431e-25,2.31520322945433e-14,8.83730983470547e-06,9.51880905043492e-07,5.82532984778859e-22,1.01728700076931e-32,7.93930154752657e-38
"J160WB4P.04",0.00844406985961591,0.991542482769328,3.40326474038863e-19,2.42313931363478e-11,5.66059232153028e-14,7.73289058471553e-22,5.47410597507631e-42,1.06528935137994e-12,1.34253579334738e-05,2.19877698039683e-08,1.98583982388968e-33,1.48195445171649e-42,1.27428173812701e-43
"J160WCV1.04",2.38704636932697e-34,3.97410039888405e-17,7.29403652766571e-09,1.15782912868016e-50,0.999987965671213,2.05141897564394e-09,1.34206547189055e-07,1.29651902482972e-16,8.56356362269718e-13,6.73107653995649e-14,1.18907758608975e-05,9.2922893560764e-21,2.39411068333272e-23
"J160WCWV.04",4.62833767540467e-06,0.999955269644803,3.09617735895066e-22,1.81788366712051e-18,3.20376682239714e-13,1.65399299568075e-22,1.96445457955688e-41,1.22660721494645e-16,2.04548726011659e-05,1.96471446004076e-05,3.48484094353504e-38,8.8211378590445e-44,4.61095889918684e-40
"J160YNCG.03",4.3790700092617e-88,4.6338025236849e-59,7.60554056897234e-16,2.74357947879039e-96,1.19597047867882e-20,2.64681092899008e-11,0.999975294750052,4.3051909432081e-30,5.02384786097696e-36,2.51042461078881e-38,6.88742432915595e-09,2.46983360544642e-05,4.30434986355075e-44
"J160YPB5.03",2.82910544194481e-43,2.58763884827015e-30,2.00577192748205e-11,1.45810913149476e-53,5.04736072083478e-17,0.999456963877018,8.09478428506233e-27,0.000435919254675618,0.000107116848245591,2.27125302225116e-18,5.59439643945154e-30,3.67625482883076e-15,4.65182200202162e-18
"J160YPMR.03",3.39797586440909e-43,8.63096498790089e-20,0.000679417958722016,2.49395848522644e-67,1.28106608612766e-12,1.49590181412605e-06,1.03824195515714e-16,3.60563965992513e-08,2.29943946496276e-14,0.999319050081763,6.04899705309008e-28,1.29944933179841e-17,3.66360762868067e-31
"J160YQP2.03",3.56674345731881e-51,3.23722329851732e-24,0.999902455389058,9.32317997553148e-70,6.69052039813449e-07,8.70971995387679e-05,8.85963903803474e-06,8.24804932996379e-11,3.04125841266784e-15,9.18557764970828e-07,3.50782294384513e-13,7.97257265951464e-11,8.51853318660299e-18
"K160TM72.04",0.992936647853696,9.36280889253786e-06,9.7081090214826e-30,0.00704412296630916,3.06903662485229e-21,2.92314431788912e-26,1.66636563320026e-54,3.99139065186033e-15,9.86637109809677e-06,1.28995632673008e-18,7.3220484713293e-41,2.87188890635957e-49,4.28542583608248e-52
"K160TZCD.04",0.974367907220912,0.0256162201813478,2.5839434200692e-27,1.21019973002368e-05,5.82828646289279e-18,2.00772579824845e-24,6.32637160784032e-46,1.65216680209243e-17,3.77060039391178e-06,4.62585316133038e-14,9.53167691819635e-38,2.79273277451823e-47,1.13653942171922e-53
"K160V1BL.04",1.34765471275859e-36,1.6954622387994e-16,2.50192984025824e-08,7.89721282311993e-44,0.917392952180419,3.7844295407076e-11,2.08471687074258e-08,2.82083478597602e-15,6.25207479575766e-12,1.15822005222206e-09,0.0819062522536404,1.19373708514941e-22,0.000700748497154085
"K160VG9V.03",1.14004199266001e-12,0.0165603446406788,1.15442391344795e-09,3.20994053031157e-21,0.975166166421044,3.96275248223708e-11,7.96585696761042e-19,3.45279120712748e-10,0.00825699819404646,1.64892037560187e-05,4.0024283782111e-15,3.46415012867749e-25,2.40469125730369e-27
"K160VH8X.03",0.000493253230800918,0.876644447854064,1.1145014222787e-14,7.75184854128205e-06,2.12934577504585e-06,3.16605439703182e-18,1.37933567254052e-30,2.2827556132823e-12,0.122852413068232,4.65029374709336e-09,7.73457912512687e-22,8.78443862786764e-35,2.5482954659115e-38
"K160VR8D.03",0.844992032395627,0.149172085592895,2.20430959938295e-24,0.00580900280466168,1.04785215598395e-15,1.07039145981121e-23,7.72100697831808e-45,5.80790546027345e-17,2.6879206813548e-05,2.28120349245633e-15,3.40609825711101e-33,3.81558230756578e-46,2.60246560030811e-49
"K160VRWV.03",2.44919567288888e-05,1.57438281600962e-13,2.03887779223797e-41,0.999975508043075,3.90071161207492e-32,2.46912518557888e-36,1.78477312182987e-66,7.10749663222224e-25,3.87763603487063e-14,6.64244769169098e-31,7.86064539579047e-51,7.25374623377863e-60,1.7245296371735e-68
"K160VTQ5.03",8.3485078994083e-33,9.5573915368553e-18,1.55482175005745e-10,2.70918758945119e-49,0.999705663368137,3.19796640477861e-13,3.68629870722607e-08,7.29118434065376e-20,2.67432782915118e-15,1.48993273296428e-15,0.000294299613069703,1.43608475533009e-23,2.68517251512979e-22
"K160W08F.03",0.000612093608090079,0.999284498927947,6.45063459313111e-20,4.16261213720021e-14,5.55490773998884e-14,5.3063071227857e-23,1.56666465323141e-42,7.5235527749852e-14,0.000103404971469726,2.49232082132925e-09,6.97154515885163e-34,3.43907406376297e-42,4.22288921300332e-48
"K160W1QK.04",0.00565288040301531,1.68311438483644e-09,1.25610595844563e-36,0.994347117875777,6.27789473773298e-29,1.58129444626758e-32,3.16368360796333e-62,8.17278295907975e-21,3.80931226117232e-11,3.89081406567388e-25,1.41872456889084e-49,7.30201629174244e-55,4.52297985597347e-64
"K160W1XL.04",0.00155003808834357,4.63166782499144e-09,6.91576929677409e-34,0.998449956076564,2.44378917980974e-26,1.01283085453643e-30,2.27805003703766e-60,1.05287627104717e-19,1.20342415719947e-09,3.80700073148774e-24,3.289525188195e-44,4.31360422151866e-54,2.66040617695977e-61
"K160WBFT.04",0.715019536376081,0.284826665091999,4.03595573898272e-24,1.88251663006935e-11,1.66024126359631e-19,9.07033340920138e-25,8.85291335760721e-52,1.93988119373868e-13,0.00015379809991684,4.12984820104447e-10,1.00816452309664e-42,4.0702785573359e-50,1.69620099543316e-52
"K160WCPV.04",1.75115763894981e-90,6.40719002741847e-60,1.40418075192971e-17,8.26389361165648e-101,1.93855208295345e-30,3.84341706443272e-11,1.80037920818718e-09,4.0906504341948e-25,1.833956219915e-36,2.79903219729797e-37,9.06138101098216e-25,0.999999998161187,3.97960857420798e-48
"K160WYDM.03",0.0120980208468952,0.987901774745776,2.0217697026192e-19,2.13585854092282e-08,8.59312063025335e-09,3.89456397996235e-23,1.72130881062679e-29,3.81025923433973e-20,1.73619816035104e-07,8.35806600408962e-10,1.02910414805929e-20,3.98303152368719e-42,3.30514505967653e-41
"K160WYFS.03",1.7230447986467e-07,0.999530093346579,3.64981413553252e-11,2.58951663434775e-22,1.71371805188508e-08,1.03920965088947e-16,1.06626119655499e-26,1.56931822875044e-09,0.000136160677744354,0.000333554928199887,1.43784560993363e-25,5.92318868686084e-33,1.53488803376074e-38
"K160WYGP.03",0.999825773857401,0.000172834631293159,6.32547475543209e-27,4.81014182769132e-07,7.55504323712576e-19,1.55680960607364e-24,5.45996519954809e-49,1.02853355808437e-13,9.10497009021262e-07,1.10347862695578e-14,5.04572428440645e-40,5.82750313804943e-47,1.35793600993393e-51
"K160YMGM.03",6.2545026226e-94,3.98632007165403e-57,1.32904367661576e-12,1.3004638868634e-111,5.79517939203757e-15,4.26902687322525e-08,0.999999896380949,1.56524768019432e-27,3.16529422887493e-32,2.8795358509349e-31,6.68583307163633e-12,6.09207611374784e-08,1.45688791656044e-29
"K160YN0G.03",1.6383781682784e-42,8.66767116940108e-24,0.791016243223498,7.8447055852731e-60,3.70052774281509e-14,0.0135105695638401,4.73895073851473e-18,0.195473163134195,4.20089625785128e-11,2.40307626817303e-08,6.48506363183664e-21,5.65880443416184e-12,5.70648511660144e-30
"K160YN1C.03",1.20391189162845e-45,6.37103870869577e-33,4.20889877480007e-11,3.43558820068438e-55,3.3591926855968e-27,9.41310588306945e-05,1.67503257632447e-32,0.999905868867496,3.00715166764303e-11,3.13802759463794e-18,6.5203026421415e-40,1.51283239707901e-12,6.43143023561955e-45
"K160YN7G.03",2.95527703198183e-57,4.22148227642843e-30,0.00639299163095891,4.61805357781517e-75,1.79970575981058e-08,3.10024175645107e-08,0.0185134038074197,1.99787447041473e-16,5.58432746581407e-25,6.56059125679105e-17,0.97509355555913,3.01579496715465e-12,1.74985386119907e-27
"A160STWV.03",0.000660361539951119,1.62219998527165e-11,1.04316563481217e-39,0.999339638443134,1.63088528659379e-30,1.60317831265027e-35,3.02627422351466e-65,2.5116887660539e-23,6.92512058852368e-13,4.25202686487694e-28,3.06185506889326e-50,1.05700694845981e-58,4.00602518633543e-67
"A160SY8Z.03",0.891959902806473,0.108023415381706,4.18584648123309e-25,2.99661250293438e-06,1.96214643241363e-16,2.50119203450626e-26,5.9330280138713e-48,1.74769316677055e-18,1.36851993062132e-05,1.22788007944734e-14,2.76014639366452e-35,3.02583915589225e-51,3.70784497199715e-50
"A160VGL0.03",2.91655522641542e-10,0.993351759883096,3.31594504451926e-11,5.28696902547812e-24,2.83889267296476e-07,1.43483404107173e-15,4.99729721842261e-27,3.68975865989708e-11,6.31891496342989e-05,0.00658476671628841,2.26622472447374e-21,5.70689169103077e-33,2.67717021198449e-30
"B160XGRM.03",0.00062932308772916,0.16718516812611,3.22497085714553e-22,2.68648445748641e-13,1.00507321793989e-16,1.03761311852873e-18,6.20949082355524e-48,1.05673456250634e-06,0.832183746478566,7.05572764130466e-07,1.61436763526279e-40,1.18830591685839e-38,3.75559979886512e-38
"B160YNDC.03",1.12353579635986e-24,1.40007778953494e-10,1.72058128768949e-06,1.83107592064721e-39,5.26063402393099e-14,2.47284670670438e-08,2.03830419339911e-28,0.95249821958212,0.000338786230127703,0.0471612487379372,2.6364037429957e-32,4.29674157839656e-23,9.94736742267946e-31
"C160TNG0.03",7.500424517585e-35,3.22275468456698e-17,0.999659445794199,2.42320527418272e-51,0.000336304960402647,3.177768713163e-08,1.45179313897466e-06,2.69244006851123e-06,5.65944802666831e-10,5.11717092161286e-08,2.14968480483699e-08,1.91106845129743e-15,1.878953870896e-22
"C160TNJQ.03",1.24284354064006e-63,2.76930109955101e-40,4.96820101303762e-09,2.10983614769973e-74,5.82793678589166e-08,2.79172260953234e-06,0.708678203482067,1.97542662033909e-21,4.24889342823757e-25,3.16703481591498e-26,0.291318811601233,1.29946521814903e-07,7.05657869214321e-31
"C160WSN7.03",1.53555434539778e-35,9.20090486629669e-20,0.000304807784360336,6.30597468925126e-46,3.57560760114768e-12,0.626839687682236,1.11716926293175e-19,0.372849111173418,6.39225435329068e-06,5.87354745684119e-10,4.96036995565976e-22,5.14702871015445e-10,6.77236203970377e-40
"D160VVHN.03",8.17846280986763e-53,5.08061291155293e-30,0.877154102373294,1.10231974065032e-72,1.65934420138309e-17,0.0779091064590494,2.35348834670676e-12,0.0448894712041321,1.52668139354705e-18,3.51941844383007e-08,1.2115348902226e-21,4.72847669857828e-05,5.09744751717429e-16
"D160WPNX.03",0.99885520500275,1.39953381235831e-05,9.49115217094225e-32,0.00113052191708029,1.23232906636861e-24,1.52036962829757e-28,4.03777757259266e-57,1.0495805135452e-16,2.77742045751571e-07,3.46047396637175e-20,4.02300806544497e-46,6.88636991572341e-53,1.98826465315016e-59
"D160WYQM.03",9.03205095008023e-25,4.61796073311404e-13,0.00262148573360888,2.32904452537776e-41,6.11051901013654e-12,3.09585495129576e-07,2.24043705786035e-22,0.99644389590585,2.60414243945795e-05,0.000908267344078573,1.82152584830969e-25,3.04981491811121e-17,1.12518968433959e-32
"D160Y7GT.03",0.998653637023105,4.18077609541319e-07,3.39554508300398e-33,0.00134594483632722,1.23179148936333e-24,4.64899480462675e-31,4.06740074537763e-54,5.46588850232782e-21,6.29587344661942e-11,6.68954088919e-23,1.81792477535993e-43,3.56255855735593e-54,9.10669758665061e-62
"E160WYPQ.03",0.952136528859808,0.0478633168780678,9.02410100758883e-25,2.76771903092126e-12,2.82916982954384e-19,1.90763823272044e-25,6.28217798229563e-50,6.71701192599282e-16,1.54212816278893e-07,4.65397106583623e-11,2.3167779370999e-42,5.82629444262632e-50,1.01251674406885e-53
"E160YNF8.03",6.53927531559685e-53,1.71287298217157e-27,0.9999904282695,1.23622903500538e-76,3.85124778622029e-11,2.3837340867291e-09,3.59859476916158e-11,1.1216020533357e-09,5.49502795997865e-19,9.56815066485846e-06,2.25986725128548e-17,3.89925386444625e-16,3.15564663944304e-26
"E160Z44R.03",1.99554418548361e-46,5.85010301568283e-28,1.31498671980119e-10,2.67931991404848e-54,1.41885020041762e-06,2.20706418177852e-15,4.27284807073249e-08,3.35864123976563e-24,1.32042118880322e-22,9.931860801996e-21,0.999998538289818,2.34809270138546e-23,1.1473195330806e-32
"F160SWKZ.03",0.988803334631494,0.000345813098134223,6.4869725232266e-24,0.000799015305964467,4.15837016194775e-19,2.60545836246657e-20,3.34149360138681e-49,1.19435222174083e-09,0.0100518357700194,3.56910972653276e-14,1.65308314751722e-37,1.82710661129044e-41,1.02508241462438e-51
"F160VJ3G.03",0.00119373124294933,0.998281337164129,3.96450696269539e-19,3.48985238567886e-15,8.63121292578328e-14,2.0593804385147e-19,1.21250804974869e-43,1.85551376576411e-11,0.000520233188751848,4.69838552496799e-06,1.25640529513981e-34,5.3136474029179e-43,2.27267354272816e-47
"F160WYJH.03",2.20189486179e-30,2.88901879785396e-21,9.36357849014053e-13,4.03869995624205e-30,2.90789923811845e-23,1.7298890193923e-07,2.50803737712665e-31,0.999999096347159,7.3066299987906e-07,2.16073051777832e-15,1.99877515282931e-31,5.71131201442262e-16,1.09345519822114e-44
"H160TM81.03",2.46211002531312e-05,1.5891216136339e-13,2.06866716522802e-41,0.999975378899549,3.95174927541689e-32,2.50214690162588e-36,1.82181312610581e-66,7.18673366184343e-25,3.91291634401561e-14,6.72521219800243e-31,7.99610557185947e-51,7.38893087209529e-60,1.75855765394368e-68
"H160WXHJ.03",1.12638602785522e-31,2.39105199671946e-21,4.18588911611852e-10,2.406490587222e-33,6.77425970049575e-22,2.58898028052872e-06,7.83497313229912e-26,0.999997410408987,1.90686541430217e-10,9.77893242007506e-14,9.0736532007001e-26,1.35903830834454e-12,3.66868295520252e-39
"H160WYNT.03",2.01120377275463e-31,3.20152291628263e-21,6.54099422397864e-12,5.56220953808962e-34,2.41730632309644e-23,1.24442040105416e-09,2.50585935719267e-29,0.999999996317645,2.43088923410903e-09,5.03095860267938e-13,1.36942275319516e-29,1.19434151614283e-15,1.9067759531399e-43
"J160VJMY.03",2.35651803572788e-105,3.49944066325241e-71,5.99200066206422e-19,7.43984378989096e-114,2.23154366513916e-27,2.93647225298701e-21,0.999999972421825,1.54969606326582e-38,3.69681671423458e-50,5.08384112759511e-43,1.38644797141964e-08,1.3713694991694e-08,3.61379737919614e-49
"J160VRYN.03",9.64850567230189e-32,2.90501475158731e-22,2.41903687315381e-12,5.01360016021877e-41,6.93115955080514e-26,7.64262180971566e-12,6.44430249761279e-35,0.99999999998773,2.0712196419007e-12,1.36714137061525e-13,8.94500881392394e-34,3.14046645372324e-24,3.50895891166612e-41
"J160WLPX.03",3.50172321278017e-07,2.5650559775721e-09,3.47750626359368e-29,0.992190990278988,2.9528221242604e-21,1.69458802564938e-17,2.26223658920446e-50,1.91912510364219e-14,0.00780865698361574,3.8471729066471e-27,1.83619930341056e-37,6.81026605463281e-40,5.30724900991557e-58
"J160WSP4.03",1.74954247790684e-35,6.30686085600913e-22,9.2078489100159e-07,3.7568286505812e-54,1.75475811577127e-20,1.96401637343431e-10,4.36054851639234e-30,0.999999078716813,4.00888055247912e-13,3.01493239087429e-10,1.92747549650357e-28,4.05229325007597e-23,8.32572211872159e-23
"K160TM90.03",2.68341952228596e-99,3.10912418462061e-66,8.5795597215588e-12,5.77096549937895e-109,2.5213078734388e-28,3.57872690922435e-11,1.39861903032778e-06,9.54775463298831e-26,3.15306442831424e-42,6.75917932146913e-39,6.06397612602097e-19,0.999998601336603,1.19692939227919e-44
"K160TQG4.03",1.21227092813546e-31,5.72217797029042e-21,1.96885846426731e-12,3.38107460577459e-33,1.84666527574854e-23,6.81652633375332e-09,8.00124907717621e-30,0.999999964931456,2.82500236637765e-08,2.3386082847098e-14,2.63851335061046e-30,1.23554627762085e-15,3.5043875219399e-46
"K160V6MG.03",0.999619159044494,0.000209981625314908,1.75024031866553e-30,0.00017085765248142,3.93249608057303e-23,2.67728792728674e-30,4.20574842804446e-55,5.89116888731087e-22,1.67770967652124e-09,1.17103273141888e-17,2.05954885183768e-44,5.36530512265033e-55,1.35289736548415e-60
"K160WPM1.03",0.402615701861157,1.26752407089162e-08,3.95863131435444e-35,0.597384284569934,1.50358608818223e-27,1.49792707728414e-31,2.36884537244275e-60,1.43431598451201e-19,8.93668407655587e-10,1.84237890693054e-24,2.26509500923307e-47,4.74287011162823e-55,1.39261745068821e-62
"A160SW60.03",0.00176661656937516,7.93662130593239e-12,4.16231842692709e-39,0.998233383421879,3.61246312683647e-30,1.72302351717216e-34,6.21230468644195e-64,2.53329827941532e-23,8.08928370683649e-13,1.10512267504716e-28,3.44367520341807e-49,2.89656046096672e-58,1.83970655813053e-66
"A160SZGL.03",0.992976754040976,0.00701612410163132,1.29051167547085e-22,1.67786648109691e-08,6.30613847154007e-17,8.78509508179007e-22,6.45847426333025e-46,2.1326379216644e-13,7.10507089652464e-06,7.61808039654031e-12,9.59087099233851e-37,8.30119231498438e-43,2.82333823530963e-52
"A160T1HN.03",0.999947377767349,4.53290968129704e-05,9.96656247690732e-29,8.41041258563197e-08,2.58311524327113e-23,2.28380629611441e-25,2.73505758868606e-56,1.02887493253335e-12,7.20903067752912e-06,5.42840159059237e-15,1.26863575021381e-45,3.10193684157082e-48,1.46857208450044e-55
"A160T7JF.03",0.116561258194598,0.883437913727005,2.68181645766044e-21,8.68546807798626e-16,2.43428815360968e-14,2.40040306611325e-24,2.8388108986046e-44,2.47002092106992e-16,8.21730187511165e-07,6.34818343388014e-09,7.27379930161465e-35,1.66568179311244e-46,4.2163305322646e-53
"A160VL4X.03",0.0207246785338616,1.75359709777199e-08,7.07363942974265e-34,0.979275303770579,2.25865126068757e-26,6.83619439516142e-30,1.71520375062388e-54,6.30458766009486e-22,1.59588367522431e-10,1.1529728900435e-23,1.05275308655421e-42,1.24105351324937e-51,9.99391054695321e-58
"A160WK94.03",1.98729379906676e-05,0.125963320017408,7.23514556118605e-15,9.96358064595509e-12,0.873717914433447,1.97509658914426e-18,1.4886520599792e-22,1.27269117591978e-16,0.000298890929058168,1.64805358172984e-09,2.40720646886691e-11,6.1620895102777e-34,1.36041228717613e-31
"A160WKGS.03",6.13749468347612e-53,7.9238330335695e-29,0.987484002010849,2.72297572020142e-69,1.48761278786851e-15,0.0109342502297944,1.60021218491568e-09,0.00136227920988858,2.57386743515012e-18,5.17787529235521e-08,1.14152051689528e-16,0.000219415170501314,1.25412263780113e-25
"A160WNWW.03",1.68173600473086e-05,0.0014129976949273,2.49463478467643e-18,1.26495981582496e-11,1.3650727604489e-16,3.55677990707372e-17,6.76404718218622e-46,1.94936614298217e-05,0.998550687555527,3.71541863996361e-09,9.15558721910741e-37,8.64891667087394e-40,5.51145018155257e-48
"A160WPWS.03",0.999971386112978,2.70468619787615e-05,2.7193997465598e-30,1.54149153716074e-06,3.35224697033044e-21,2.96283563470309e-27,9.27918568205645e-53,4.9615642615883e-16,2.55335054290039e-08,2.48726980242794e-17,1.02999282165596e-41,2.52596999770917e-50,2.99305785460097e-56
"A160XV4M.03",1.76500692805745e-06,0.582225348371197,6.65719406893773e-09,1.35133377997591e-20,2.55320017138194e-09,1.59056186192752e-11,1.79685664031212e-32,0.00652217516149766,0.157361179613526,0.253889522620552,3.1453354358041e-27,7.28316255061245e-31,3.68966168133207e-37
"A160XVTZ.03",2.10545470760442e-70,3.87140940519346e-44,8.79889339947788e-08,2.13145590064083e-81,8.64897137907596e-13,3.92378597369087e-05,0.999960640983603,1.23815381670421e-16,1.02251435948379e-23,1.11756480664142e-23,4.32824385806857e-09,2.88386166368566e-08,5.37884671658582e-34
"A160XZ2X.03",1.19757903708854e-14,7.32674248911269e-07,9.63017046277684e-06,8.74509303652411e-30,1.64816720494803e-12,1.59845003611572e-06,1.08862367963253e-31,0.994963377879598,0.000270718502421512,0.0047539423215729,7.67559276021987e-30,1.8858081184016e-27,4.95498205707704e-40
"A160XZK8.03",0.962689497788641,0.0347353430827991,1.02955977090428e-26,7.44917462409139e-07,2.25733520092664e-16,2.53018058529671e-22,5.76424738535906e-50,1.22552356663038e-15,0.00257441421046472,6.31778003484603e-13,6.25497606706317e-37,2.62397817735977e-45,2.27068599017559e-47
